delivery_id,order_id,driver_id,delivery_distance_km,preparation_time_minutes,traffic_condition,weather,delivery_time_minutes,tip_amount
DL05226,O05226,D0138,13.1,23,High,Clear,105.9,23.91
DL05227,O05227,D0067,8.07,39,Medium,Rainy,93.6,56.09
DL05228,O05228,D0136,1.23,30,Medium,Cloudy,58.5,78.08
DL05229,O05229,D0325,6.2,15,Medium,Rainy,69.4,110.79
DL05230,O05230,D0246,7.37,33,High,Clear,84.7,41.32
DL05231,O05231,D0496,12.77,22,Low,Clear,73.0,134.39
DL05232,O05232,D0100,1.48,37,Low,Cloudy,53.5,143.52
DL05233,O05233,D0240,8.11,26,Medium,Cloudy,77.6,276.25
DL05234,O05234,D0150,7.43,19,Low,Clear,48.0,8.67
DL05235,O05235,D0035,4.1,22,Medium,Rainy,66.9,110.01
DL05236,O05236,D0471,4.41,42,Low,Cloudy,66.5,107.58
DL05237,O05237,D0132,9.13,16,High,Clear,74.4,272.01
DL05238,O05238,D0400,14.56,14,Medium,Clear,83.6,112.54
DL05239,O05239,D0421,12.1,42,Medium,Cloudy,98.8,53.34
DL05240,O05240,D0278,8.0,43,High,Rainy,109.8,23.46
DL05241,O05241,D0469,9.04,23,High,Clear,75.9,62.72
DL05242,O05242,D0062,9.04,30,High,Clear,101.1,37.58
DL05243,O05243,D0124,10.82,27,Medium,Clear,82.9,78.58
DL05244,O05244,D0050,5.72,23,Low,Cloudy,48.5,81.21
DL05245,O05245,D0188,10.46,36,Medium,Cloudy,95.2,51.52
DL05246,O05246,D0027,4.56,35,Medium,Cloudy,83.1,84.91
DL05247,O05247,D0180,12.24,37,Medium,Clear,87.7,34.11
DL05248,O05248,D0040,14.16,10,High,Clear,86.6,77.58
DL05249,O05249,D0456,8.85,22,High,Clear,76.1,101.8
DL05250,O05250,D0455,2.0,44,High,Rainy,92.0,55.01
DL05251,O05251,D0362,10.97,31,Medium,Rainy,98.7,35.05
DL05252,O05252,D0226,13.98,12,High,Cloudy,92.7,162.79
DL05253,O05253,D0030,14.22,30,Medium,Rainy,102.7,3.34
DL05254,O05254,D0308,13.75,10,Medium,Cloudy,81.1,178.44
DL05255,O05255,D0217,8.89,44,Medium,Cloudy,99.3,271.14
DL05256,O05256,D0294,13.85,19,High,Clear,92.5,31.49
DL05257,O05257,D0015,4.75,33,Medium,Cloudy,76.4,2.67
DL05258,O05258,D0494,3.01,17,Low,Rainy,51.8,42.99
DL05259,O05259,D0412,7.67,13,Low,Cloudy,58.8,71.6
DL05260,O05260,D0315,1.43,43,High,Cloudy,75.1,5.03
DL05261,O05261,D0296,2.08,41,Low,Clear,53.6,57.63
DL05262,O05262,D0073,9.42,34,Medium,Cloudy,85.0,231.41
DL05263,O05263,D0133,10.86,40,Medium,Clear,91.6,239.95
DL05264,O05264,D0485,2.94,19,High,Clear,51.7,141.67
DL05265,O05265,D0489,5.78,44,Medium,Clear,80.5,22.69
DL05266,O05266,D0214,12.31,22,Low,Clear,70.7,38.49
DL05267,O05267,D0423,3.81,23,Low,Rainy,58.8,20.63
DL05268,O05268,D0360,13.47,13,Low,Cloudy,64.0,56.58
DL05269,O05269,D0380,8.86,12,Low,Clear,46.8,104.75
DL05270,O05270,D0312,9.31,12,High,Cloudy,72.7,52.59
DL05271,O05271,D0335,3.1,12,High,Clear,52.5,11.67
DL05272,O05272,D0381,1.86,17,Low,Cloudy,41.1,110.8
DL05273,O05273,D0035,6.08,36,Medium,Cloudy,71.6,142.62
DL05274,O05274,D0475,2.33,18,Medium,Cloudy,50.6,135.59
DL05275,O05275,D0017,2.4,15,Medium,Clear,36.8,202.89
DL05276,O05276,D0147,14.28,29,High,Rainy,117.4,55.57
DL05277,O05277,D0274,1.95,19,Medium,Rainy,71.2,170.11
DL05278,O05278,D0330,7.15,37,Medium,Clear,74.7,154.32
DL05279,O05279,D0386,11.58,13,Medium,Clear,64.8,43.33
DL05280,O05280,D0066,4.98,11,Low,Rainy,52.3,103.24
DL05281,O05281,D0177,7.97,10,Medium,Rainy,73.8,134.03
DL05282,O05282,D0495,6.04,12,Medium,Clear,53.8,7.03
DL05283,O05283,D0219,10.99,14,Medium,Clear,74.2,97.36
DL05284,O05284,D0080,9.54,17,Low,Rainy,65.0,48.19
DL05285,O05285,D0288,5.32,25,Medium,Clear,58.9,101.49
DL05286,O05286,D0422,9.84,21,Medium,Clear,69.2,136.24
DL05287,O05287,D0500,1.04,29,Medium,Clear,54.2,84.25
DL05288,O05288,D0282,10.39,23,Medium,Clear,70.0,49.99
DL05289,O05289,D0096,11.94,37,Low,Clear,88.0,167.59
DL05290,O05290,D0354,1.1,42,Low,Clear,55.4,54.08
DL05291,O05291,D0239,10.25,33,High,Clear,93.8,120.74
DL05292,O05292,D0053,8.7,11,Medium,Clear,52.4,6.56
DL05293,O05293,D0434,4.96,15,Low,Clear,44.9,102.52
DL05294,O05294,D0200,3.77,42,Low,Clear,64.9,99.14
DL05295,O05295,D0484,14.4,14,High,Clear,80.7,75.48
DL05296,O05296,D0222,7.74,33,Low,Rainy,82.3,32.13
DL05297,O05297,D0383,7.41,37,Medium,Cloudy,85.4,90.6
DL05298,O05298,D0069,12.85,42,Medium,Rainy,120.6,14.44
DL05299,O05299,D0160,6.36,27,Medium,Cloudy,71.4,82.22
DL05300,O05300,D0072,12.28,34,Low,Rainy,98.4,69.15
DL05301,O05301,D0150,8.95,38,Low,Rainy,88.3,92.52
DL05302,O05302,D0369,3.95,22,High,Rainy,73.5,81.2
DL05303,O05303,D0358,5.91,25,Low,Clear,50.5,185.86
DL05304,O05304,D0047,1.32,22,Medium,Cloudy,56.3,58.65
DL05305,O05305,D0257,7.16,29,High,Clear,86.0,33.57
DL05306,O05306,D0075,14.11,12,High,Rainy,93.9,222.8
DL05307,O05307,D0294,9.85,23,Medium,Clear,64.7,84.05
DL05308,O05308,D0183,9.09,21,Medium,Rainy,80.1,67.63
DL05309,O05309,D0134,13.18,42,High,Clear,104.7,61.23
DL05310,O05310,D0084,2.71,26,High,Clear,79.8,99.28
DL05311,O05311,D0256,12.15,27,Low,Clear,76.2,15.56
DL05312,O05312,D0404,10.77,21,Low,Clear,67.8,11.29
DL05313,O05313,D0318,8.41,35,High,Clear,95.1,9.66
DL05314,O05314,D0274,6.39,37,High,Clear,83.2,113.47
DL05315,O05315,D0338,1.5,22,Low,Cloudy,33.1,28.83
DL05316,O05316,D0071,9.65,21,High,Rainy,100.1,60.0
DL05317,O05317,D0416,8.97,13,Low,Clear,47.5,141.54
DL05318,O05318,D0218,4.99,29,Low,Cloudy,64.8,201.89
DL05319,O05319,D0024,4.84,19,Medium,Clear,44.0,82.34
DL05320,O05320,D0496,6.01,19,Medium,Rainy,69.1,112.62
DL05321,O05321,D0374,7.07,37,Low,Clear,67.2,10.73
DL05322,O05322,D0182,11.33,21,High,Clear,86.6,71.69
DL05323,O05323,D0247,8.17,31,Medium,Clear,73.3,110.29
DL05324,O05324,D0435,3.1,30,Medium,Clear,60.2,38.06
DL05325,O05325,D0396,13.48,24,Medium,Cloudy,87.6,134.35
DL05326,O05326,D0346,7.71,25,Low,Rainy,83.0,168.25
DL05327,O05327,D0350,13.56,11,Medium,Clear,74.7,147.64
DL05328,O05328,D0466,9.58,24,Medium,Clear,82.2,112.83
DL05329,O05329,D0324,8.97,24,Medium,Cloudy,78.1,9.05
DL05330,O05330,D0034,5.68,32,Low,Rainy,77.3,157.48
DL05331,O05331,D0215,14.6,27,Low,Cloudy,80.8,117.01
DL05332,O05332,D0221,14.77,38,Low,Clear,95.3,105.64
DL05333,O05333,D0445,6.08,42,High,Clear,89.3,242.11
DL05334,O05334,D0319,12.05,38,High,Cloudy,119.8,25.77
DL05335,O05335,D0329,4.78,26,High,Clear,69.1,65.37
DL05336,O05336,D0295,9.59,35,High,Rainy,116.2,24.15
DL05337,O05337,D0460,10.39,18,Medium,Clear,55.9,23.19
DL05338,O05338,D0293,14.78,30,Low,Clear,84.0,23.41
DL05339,O05339,D0396,5.04,10,Medium,Rainy,60.3,88.02
DL05340,O05340,D0272,10.88,18,Medium,Cloudy,76.8,52.27
DL05341,O05341,D0403,4.44,36,Low,Clear,59.5,57.36
DL05342,O05342,D0332,1.51,23,Low,Clear,45.8,138.11
DL05343,O05343,D0129,4.99,40,Low,Cloudy,73.7,20.61
DL05344,O05344,D0193,12.01,44,Low,Clear,90.4,46.99
DL05345,O05345,D0019,14.12,39,Low,Rainy,110.0,39.91
DL05346,O05346,D0308,1.37,27,Low,Rainy,52.7,180.71
DL05347,O05347,D0126,2.57,26,Medium,Clear,52.2,189.13
DL05348,O05348,D0428,6.18,26,Low,Rainy,68.8,40.46
DL05349,O05349,D0229,7.34,37,High,Cloudy,96.6,45.05
DL05350,O05350,D0125,13.99,33,High,Clear,92.8,57.49
DL05351,O05351,D0233,1.29,44,High,Clear,79.8,21.11
DL05352,O05352,D0300,12.89,37,Medium,Clear,92.8,47.33
DL05353,O05353,D0386,8.2,23,High,Cloudy,87.0,94.59
DL05354,O05354,D0205,4.01,44,Medium,Clear,80.6,18.94
DL05355,O05355,D0260,3.75,15,Low,Cloudy,41.1,96.09
DL05356,O05356,D0403,1.7,30,Medium,Clear,45.0,94.82
DL05357,O05357,D0488,4.45,37,High,Clear,79.2,64.22
DL05358,O05358,D0173,14.64,18,Medium,Rainy,90.6,106.95
DL05359,O05359,D0161,12.17,22,Medium,Rainy,93.2,223.79
DL05360,O05360,D0273,14.47,25,High,Cloudy,104.2,33.25
DL05361,O05361,D0185,3.17,32,Medium,Clear,60.9,87.05
DL05362,O05362,D0401,8.69,41,High,Clear,95.7,22.72
DL05363,O05363,D0260,14.05,42,Low,Clear,94.1,203.78
DL05364,O05364,D0264,10.24,30,High,Cloudy,94.4,78.67
DL05365,O05365,D0222,1.28,13,Medium,Cloudy,48.6,55.45
DL05366,O05366,D0116,1.98,44,High,Rainy,99.2,108.78
DL05367,O05367,D0165,6.91,20,Medium,Cloudy,62.5,54.75
DL05368,O05368,D0112,6.38,31,Medium,Rainy,77.4,55.58
DL05369,O05369,D0352,13.46,22,High,Clear,99.9,39.01
DL05370,O05370,D0386,11.92,28,High,Cloudy,100.9,155.4
DL05371,O05371,D0345,2.85,33,Low,Rainy,62.2,138.61
DL05372,O05372,D0410,2.25,13,Medium,Clear,31.4,20.81
DL05373,O05373,D0297,13.14,34,Low,Rainy,97.4,224.79
DL05374,O05374,D0397,7.3,40,Low,Cloudy,77.0,26.06
DL05375,O05375,D0211,3.37,30,Medium,Rainy,77.0,144.68
DL05376,O05376,D0152,13.58,39,Low,Cloudy,99.9,59.51
DL05377,O05377,D0201,11.09,14,Medium,Clear,66.1,159.33
DL05378,O05378,D0099,3.3,13,High,Clear,49.6,9.17
DL05379,O05379,D0446,9.49,41,High,Cloudy,108.2,150.83
DL05380,O05380,D0096,7.57,14,Low,Clear,44.8,89.39
DL05381,O05381,D0065,4.59,25,Low,Clear,51.2,81.17
DL05382,O05382,D0415,9.28,36,Medium,Clear,81.9,67.2
DL05383,O05383,D0146,7.16,21,Low,Cloudy,59.3,72.11
DL05384,O05384,D0399,8.86,10,Low,Clear,42.6,79.73
DL05385,O05385,D0024,5.1,11,Low,Rainy,54.1,25.56
DL05386,O05386,D0065,11.15,17,High,Cloudy,89.3,177.74
DL05387,O05387,D0143,6.97,43,High,Clear,97.4,103.58
DL05388,O05388,D0215,12.38,34,High,Clear,100.9,17.34
DL05389,O05389,D0370,9.51,43,Medium,Cloudy,97.3,162.67
DL05390,O05390,D0307,4.41,10,Medium,Clear,42.6,140.77
DL05391,O05391,D0020,5.77,23,High,Clear,68.8,161.42
DL05392,O05392,D0350,5.01,41,Medium,Clear,68.2,162.0
DL05393,O05393,D0499,6.03,38,Medium,Clear,67.0,37.82
DL05394,O05394,D0052,3.4,28,High,Clear,66.6,89.24
DL05395,O05395,D0205,7.66,39,Medium,Clear,77.8,39.26
DL05396,O05396,D0389,1.69,32,Medium,Rainy,64.9,40.95
DL05397,O05397,D0253,5.87,14,Medium,Clear,51.3,129.01
DL05398,O05398,D0310,6.98,32,Low,Clear,72.3,16.57
DL05399,O05399,D0421,11.7,44,Low,Clear,83.6,157.39
DL05400,O05400,D0121,13.07,16,High,Clear,93.4,34.89
DL05401,O05401,D0062,11.82,40,Medium,Cloudy,97.2,69.65
DL05402,O05402,D0011,2.15,23,Low,Clear,42.7,21.62
DL05403,O05403,D0042,10.27,36,High,Cloudy,95.7,73.0
DL05404,O05404,D0249,12.93,32,Medium,Rainy,112.5,35.39
DL05405,O05405,D0134,8.4,35,High,Cloudy,94.1,55.55
DL05406,O05406,D0230,14.1,16,High,Clear,94.4,59.43
DL05407,O05407,D0089,13.37,30,Low,Clear,80.4,38.57
DL05408,O05408,D0173,13.29,33,Medium,Cloudy,94.2,200.73
DL05409,O05409,D0486,14.5,26,Medium,Cloudy,86.5,12.54
DL05410,O05410,D0441,11.72,18,High,Clear,87.9,208.74
DL05411,O05411,D0167,10.6,24,Low,Cloudy,71.4,28.31
DL05412,O05412,D0360,11.54,13,Low,Cloudy,61.6,135.9
DL05413,O05413,D0106,6.01,33,High,Rainy,88.8,42.79
DL05414,O05414,D0363,1.12,40,Medium,Rainy,79.4,82.79
DL05415,O05415,D0477,1.62,21,Medium,Rainy,61.8,39.87
DL05416,O05416,D0037,12.94,17,High,Clear,79.1,77.34
DL05417,O05417,D0040,6.74,26,Low,Clear,61.8,8.63
DL05418,O05418,D0314,6.07,18,Medium,Cloudy,55.7,36.23
DL05419,O05419,D0225,9.58,26,Medium,Clear,72.7,17.36
DL05420,O05420,D0391,2.96,25,Medium,Cloudy,48.2,194.18
DL05421,O05421,D0466,8.62,44,Medium,Rainy,104.5,45.62
DL05422,O05422,D0364,12.7,22,Medium,Cloudy,81.6,51.21
DL05423,O05423,D0499,6.96,21,Low,Clear,57.3,12.17
DL05424,O05424,D0168,8.25,39,High,Clear,89.8,85.3
DL05425,O05425,D0419,3.3,12,Medium,Clear,39.7,96.71
DL05426,O05426,D0202,11.32,14,Low,Cloudy,70.2,54.28
DL05427,O05427,D0215,8.87,22,Medium,Rainy,85.6,182.95
DL05428,O05428,D0374,8.73,22,Low,Clear,56.1,20.31
DL05429,O05429,D0014,4.16,37,Medium,Clear,62.4,81.22
DL05430,O05430,D0211,13.84,14,High,Cloudy,90.8,151.13
DL05431,O05431,D0499,5.82,29,Low,Clear,53.1,233.58
DL05432,O05432,D0222,14.46,37,Low,Rainy,104.0,64.46
DL05433,O05433,D0137,5.78,27,Medium,Cloudy,69.2,59.36
DL05434,O05434,D0069,13.6,32,Medium,Clear,102.5,133.65
DL05435,O05435,D0295,8.82,36,Medium,Cloudy,83.6,50.7
DL05436,O05436,D0045,1.9,11,Medium,Rainy,52.3,31.76
DL05437,O05437,D0189,14.36,40,Low,Clear,87.7,33.54
DL05438,O05438,D0050,5.66,27,Low,Clear,59.2,161.29
DL05439,O05439,D0109,12.4,32,Low,Rainy,92.9,10.57
DL05440,O05440,D0224,8.92,25,Medium,Rainy,80.9,24.22
DL05441,O05441,D0359,4.42,35,Low,Clear,56.5,110.05
DL05442,O05442,D0168,2.96,34,Medium,Rainy,82.9,54.35
DL05443,O05443,D0156,4.28,44,Low,Clear,59.9,37.27
DL05444,O05444,D0292,8.63,31,High,Cloudy,96.8,66.05
DL05445,O05445,D0497,8.11,18,High,Cloudy,73.2,45.85
DL05446,O05446,D0266,4.78,43,High,Clear,88.2,125.94
DL05447,O05447,D0317,3.2,32,High,Clear,78.0,171.11
DL05448,O05448,D0196,5.91,36,High,Cloudy,90.0,140.79
DL05449,O05449,D0165,3.23,19,Medium,Clear,49.5,183.34
DL05450,O05450,D0251,8.09,25,High,Rainy,93.4,81.5
DL05451,O05451,D0476,7.07,13,High,Clear,57.4,70.56
DL05452,O05452,D0229,7.28,40,Medium,Clear,83.0,19.97
DL05453,O05453,D0498,4.66,13,High,Clear,58.6,50.31
DL05454,O05454,D0408,2.31,23,High,Clear,58.7,55.89
DL05455,O05455,D0418,9.21,25,Low,Rainy,68.6,44.06
DL05456,O05456,D0491,14.64,28,High,Clear,100.9,47.87
DL05457,O05457,D0219,10.36,12,Medium,Cloudy,65.1,58.01
DL05458,O05458,D0001,13.43,12,High,Cloudy,79.9,7.45
DL05459,O05459,D0021,2.35,29,Low,Clear,45.4,97.72
DL05460,O05460,D0455,1.85,11,Low,Rainy,36.8,74.14
DL05461,O05461,D0172,11.73,29,High,Clear,93.9,73.19
DL05462,O05462,D0424,7.37,35,Medium,Cloudy,80.5,63.16
DL05463,O05463,D0108,12.58,28,High,Cloudy,97.6,9.35
DL05464,O05464,D0335,7.73,42,High,Cloudy,93.9,75.23
DL05465,O05465,D0334,2.05,43,High,Cloudy,91.4,177.8
DL05466,O05466,D0350,7.35,37,High,Rainy,109.1,213.4
DL05467,O05467,D0308,10.33,23,High,Rainy,94.6,24.62
DL05468,O05468,D0257,8.23,23,Medium,Cloudy,73.2,89.36
DL05469,O05469,D0437,4.04,38,Medium,Clear,72.0,80.65
DL05470,O05470,D0067,13.94,35,High,Clear,109.1,167.4
DL05471,O05471,D0417,10.32,42,Medium,Rainy,109.7,14.54
DL05472,O05472,D0011,8.37,14,Medium,Rainy,75.1,191.11
DL05473,O05473,D0343,7.65,11,High,Clear,68.6,24.51
DL05474,O05474,D0425,9.58,18,High,Clear,67.5,33.01
DL05475,O05475,D0345,7.5,28,High,Rainy,94.1,10.42
DL05476,O05476,D0324,5.32,36,Medium,Cloudy,84.2,119.22
DL05477,O05477,D0232,6.44,36,Medium,Clear,69.5,12.99
DL05478,O05478,D0305,3.69,35,Medium,Cloudy,71.6,148.2
DL05479,O05479,D0188,11.66,23,Low,Clear,60.7,159.41
DL05480,O05480,D0480,12.29,12,Low,Clear,59.0,93.84
DL05481,O05481,D0430,11.28,30,Low,Clear,66.2,175.96
DL05482,O05482,D0468,7.49,17,High,Clear,66.4,35.84
DL05483,O05483,D0016,4.01,15,High,Clear,54.1,32.86
DL05484,O05484,D0212,14.48,11,Medium,Rainy,93.3,74.37
DL05485,O05485,D0290,11.79,15,Medium,Clear,67.4,189.68
DL05486,O05486,D0024,11.86,20,Low,Cloudy,71.2,44.7
DL05487,O05487,D0382,9.74,14,Low,Clear,51.6,51.51
DL05488,O05488,D0008,4.95,19,High,Clear,71.8,47.13
DL05489,O05489,D0119,3.56,16,High,Rainy,64.1,196.94
DL05490,O05490,D0495,2.57,27,Low,Rainy,49.8,129.48
DL05491,O05491,D0324,9.73,19,Low,Clear,55.4,91.34
DL05492,O05492,D0414,3.51,16,High,Clear,65.1,93.12
DL05493,O05493,D0309,6.25,40,Medium,Clear,74.3,33.02
DL05494,O05494,D0495,12.48,17,Low,Rainy,84.3,44.71
DL05495,O05495,D0053,5.06,19,Low,Cloudy,49.2,8.44
DL05496,O05496,D0449,4.72,37,Medium,Cloudy,79.0,46.85
DL05497,O05497,D0155,11.04,35,Medium,Cloudy,101.6,120.68
DL05498,O05498,D0479,8.29,29,Medium,Rainy,92.5,176.53
DL05499,O05499,D0269,8.87,11,High,Clear,75.1,13.11
DL05500,O05500,D0214,2.8,32,Low,Clear,60.3,117.81
DL05501,O05501,D0135,5.0,32,Medium,Clear,67.0,47.51
DL05502,O05502,D0464,6.17,26,Low,Clear,54.1,180.17
DL05503,O05503,D0411,14.58,30,Medium,Clear,98.8,215.94
DL05504,O05504,D0420,1.58,35,High,Cloudy,69.6,289.97
DL05505,O05505,D0067,12.97,40,Low,Rainy,103.0,35.62
DL05506,O05506,D0364,2.75,17,Medium,Clear,50.8,118.29
DL05507,O05507,D0312,14.83,16,Low,Cloudy,84.0,22.83
DL05508,O05508,D0082,3.7,30,Low,Cloudy,62.0,90.54
DL05509,O05509,D0270,5.05,32,Low,Rainy,72.0,119.81
DL05510,O05510,D0385,12.61,22,Medium,Clear,83.1,109.64
DL05511,O05511,D0295,6.01,37,High,Clear,81.9,92.85
DL05512,O05512,D0019,10.08,36,Medium,Clear,89.0,170.65
DL05513,O05513,D0323,9.18,41,High,Cloudy,97.7,253.92
DL05514,O05514,D0342,10.61,29,Medium,Clear,92.2,40.81
DL05515,O05515,D0175,12.53,22,Medium,Clear,85.9,90.37
DL05516,O05516,D0179,5.19,11,High,Cloudy,63.4,127.09
DL05517,O05517,D0489,13.23,28,Low,Clear,75.5,23.71
DL05518,O05518,D0498,14.65,24,Medium,Clear,94.1,253.99
DL05519,O05519,D0193,10.42,36,Medium,Cloudy,84.6,170.42
DL05520,O05520,D0391,8.93,21,Low,Rainy,66.8,88.68
DL05521,O05521,D0477,14.77,19,Low,Clear,67.9,213.26
DL05522,O05522,D0303,2.28,37,Medium,Clear,74.1,120.63
DL05523,O05523,D0263,6.38,13,Medium,Cloudy,50.6,11.15
DL05524,O05524,D0329,4.3,13,Medium,Clear,40.1,151.78
DL05525,O05525,D0373,2.14,37,Medium,Clear,71.4,172.5
DL05526,O05526,D0112,13.11,38,Medium,Rainy,107.7,197.66
DL05527,O05527,D0499,5.8,21,High,Rainy,82.4,24.0
DL05528,O05528,D0224,2.93,31,High,Cloudy,79.6,123.34
DL05529,O05529,D0058,6.36,13,Medium,Clear,47.0,9.33
DL05530,O05530,D0364,6.32,34,Low,Cloudy,71.8,51.33
DL05531,O05531,D0242,2.77,17,High,Clear,54.2,148.06
DL05532,O05532,D0352,8.45,38,Low,Clear,60.3,34.09
DL05533,O05533,D0440,2.43,16,Medium,Clear,42.2,58.6
DL05534,O05534,D0080,3.83,17,Medium,Clear,58.2,32.0
DL05535,O05535,D0325,11.12,27,Medium,Clear,72.7,74.77
DL05536,O05536,D0418,5.25,35,Medium,Clear,81.4,100.77
DL05537,O05537,D0176,10.03,18,Medium,Clear,68.5,2.87
DL05538,O05538,D0352,3.95,40,Low,Cloudy,63.2,40.37
DL05539,O05539,D0166,8.41,15,High,Rainy,83.6,4.22
DL05540,O05540,D0424,2.44,24,High,Clear,71.0,12.35
DL05541,O05541,D0339,1.6,27,Medium,Cloudy,50.5,59.56
DL05542,O05542,D0097,8.7,19,Medium,Clear,65.9,169.56
DL05543,O05543,D0413,11.9,17,Medium,Rainy,85.3,221.18
DL05544,O05544,D0469,10.85,34,Low,Clear,77.6,69.37
DL05545,O05545,D0120,11.82,43,Medium,Cloudy,105.5,34.07
DL05546,O05546,D0165,7.79,15,Medium,Rainy,72.1,166.99
DL05547,O05547,D0243,10.75,32,High,Rainy,110.8,100.11
DL05548,O05548,D0135,2.14,29,Medium,Rainy,68.9,41.06
DL05549,O05549,D0234,12.69,32,High,Clear,98.0,108.71
DL05550,O05550,D0080,5.75,32,High,Clear,79.7,27.02
DL05551,O05551,D0461,13.23,31,Low,Clear,80.8,55.91
DL05552,O05552,D0039,9.09,32,Low,Rainy,83.5,65.08
DL05553,O05553,D0252,2.4,18,Medium,Clear,48.5,26.22
DL05554,O05554,D0357,6.86,38,Medium,Clear,83.1,22.42
DL05555,O05555,D0146,12.26,30,High,Cloudy,107.0,16.61
DL05556,O05556,D0394,4.4,39,Low,Clear,57.4,41.89
DL05557,O05557,D0184,3.55,12,Medium,Clear,42.4,5.16
DL05558,O05558,D0279,1.24,42,High,Clear,66.7,48.32
DL05559,O05559,D0087,10.64,25,High,Cloudy,90.1,42.8
DL05560,O05560,D0440,6.26,37,Medium,Clear,74.4,5.53
DL05561,O05561,D0488,3.45,29,Medium,Clear,59.9,99.03
DL05562,O05562,D0228,9.41,19,Low,Rainy,74.0,94.86
DL05563,O05563,D0417,3.01,37,Medium,Cloudy,68.9,43.53
DL05564,O05564,D0429,11.14,17,Medium,Clear,68.9,14.78
DL05565,O05565,D0106,9.17,33,High,Cloudy,91.9,25.72
DL05566,O05566,D0076,4.46,10,High,Cloudy,51.5,180.49
DL05567,O05567,D0212,13.24,26,High,Cloudy,102.7,72.42
DL05568,O05568,D0379,8.83,29,Medium,Clear,79.5,74.59
DL05569,O05569,D0418,2.8,22,Medium,Clear,43.4,129.5
DL05570,O05570,D0390,11.06,22,High,Clear,79.6,87.49
DL05571,O05571,D0120,5.4,40,Low,Clear,64.1,92.94
DL05572,O05572,D0394,11.85,31,Medium,Clear,85.1,116.2
DL05573,O05573,D0202,6.62,24,Medium,Rainy,78.4,17.45
DL05574,O05574,D0323,2.06,24,Low,Clear,45.8,132.55
DL05575,O05575,D0166,9.82,43,Medium,Cloudy,92.2,14.19
DL05576,O05576,D0092,5.34,41,Low,Rainy,88.6,141.29
DL05577,O05577,D0335,14.19,22,High,Rainy,101.6,14.53
DL05578,O05578,D0428,12.62,29,Medium,Clear,86.0,40.86
DL05579,O05579,D0255,5.95,34,High,Cloudy,86.1,25.93
DL05580,O05580,D0265,1.36,31,High,Rainy,87.1,148.12
DL05581,O05581,D0196,8.53,12,High,Cloudy,69.7,22.43
DL05582,O05582,D0102,10.04,38,Low,Rainy,91.8,43.16
DL05583,O05583,D0370,10.56,13,Medium,Cloudy,77.6,38.83
DL05584,O05584,D0251,5.89,27,Medium,Clear,67.9,11.25
DL05585,O05585,D0414,2.98,30,High,Clear,66.1,202.35
DL05586,O05586,D0486,8.83,40,Low,Rainy,97.7,154.63
DL05587,O05587,D0318,7.82,43,Medium,Rainy,98.6,192.24
DL05588,O05588,D0033,14.92,26,Medium,Clear,85.7,141.12
DL05589,O05589,D0140,9.05,35,High,Clear,97.3,14.65
DL05590,O05590,D0119,3.54,34,High,Clear,70.9,7.66
DL05591,O05591,D0483,6.06,13,Medium,Rainy,63.6,63.77
DL05592,O05592,D0192,8.44,37,Medium,Clear,86.3,237.7
DL05593,O05593,D0076,12.73,11,Medium,Clear,74.1,148.92
DL05594,O05594,D0163,7.73,12,High,Rainy,74.6,111.84
DL05595,O05595,D0490,12.21,38,Low,Clear,89.8,36.63
DL05596,O05596,D0102,3.18,37,Low,Cloudy,57.7,56.31
DL05597,O05597,D0062,6.35,36,Medium,Clear,67.7,109.68
DL05598,O05598,D0373,8.27,16,Low,Clear,50.2,204.49
DL05599,O05599,D0145,1.33,30,Medium,Cloudy,55.8,16.03
DL05600,O05600,D0481,11.63,23,Low,Clear,69.3,233.32
DL05601,O05601,D0290,12.65,32,High,Clear,103.5,143.32
DL05602,O05602,D0083,5.54,44,Medium,Clear,80.4,262.45
DL05603,O05603,D0445,14.41,39,Low,Cloudy,93.5,76.35
DL05604,O05604,D0084,11.23,38,High,Cloudy,108.0,7.6
DL05605,O05605,D0474,12.61,18,High,Cloudy,87.3,169.46
DL05606,O05606,D0062,10.17,32,High,Clear,95.0,115.4
DL05607,O05607,D0102,12.47,14,Medium,Rainy,92.8,166.63
DL05608,O05608,D0234,14.76,23,High,Clear,99.9,12.8
DL05609,O05609,D0095,12.89,24,Medium,Cloudy,82.9,95.14
DL05610,O05610,D0266,7.63,24,Medium,Clear,73.1,26.47
DL05611,O05611,D0434,9.91,44,Medium,Clear,83.6,13.43
DL05612,O05612,D0119,9.12,20,Medium,Clear,60.4,111.95
DL05613,O05613,D0328,8.12,38,Low,Clear,71.6,160.53
DL05614,O05614,D0308,11.78,17,Medium,Clear,73.4,120.54
DL05615,O05615,D0391,7.14,30,Medium,Clear,72.3,79.54
DL05616,O05616,D0426,5.34,24,Medium,Rainy,82.7,45.6
DL05617,O05617,D0313,1.59,21,Medium,Cloudy,49.6,51.39
DL05618,O05618,D0161,2.23,42,Medium,Rainy,83.9,128.95
DL05619,O05619,D0438,4.1,17,Low,Cloudy,38.8,89.4
DL05620,O05620,D0239,3.15,33,Low,Clear,56.0,145.78
DL05621,O05621,D0234,1.4,41,Medium,Cloudy,63.2,42.8
DL05622,O05622,D0470,10.75,16,Medium,Cloudy,59.9,134.25
DL05623,O05623,D0227,11.65,34,High,Cloudy,103.7,88.39
DL05624,O05624,D0439,5.96,26,Medium,Clear,66.6,161.65
