payment_id,order_id,payment_method,payment_status,payment_amount
P05479,O05479,Credit Card,Completed,1248.0
P05480,O05480,Credit Card,Completed,1491.8
P05481,O05481,UPI,Completed,1983.54
P05482,O05482,Credit Card,Completed,594.18
P05483,O05483,UPI,Completed,712.54
P05484,O05484,Credit Card,Completed,748.18
P05485,O05485,Debit Card,Completed,1490.01
P05486,O05486,UPI,Completed,1870.46
P05487,O05487,Credit Card,Completed,1951.22
P05488,O05488,UPI,Completed,1897.04
P05489,O05489,Debit Card,Completed,1770.83
P05490,O05490,Credit Card,Completed,1982.86
P05491,O05491,Credit Card,Completed,814.3
P05492,O05492,Credit Card,Failed,1901.81
P05493,O05493,Credit Card,Completed,1545.94
P05494,O05494,Credit Card,Completed,420.07
P05495,O05495,Credit Card,Completed,186.38
P05496,O05496,Credit Card,Completed,507.52
P05497,O05497,Debit Card,Completed,1579.63
P05498,O05498,UPI,Completed,1300.22
P05499,O05499,Debit Card,Completed,526.28
P05500,O05500,Debit Card,Completed,1509.65
P05501,O05501,UPI,Completed,368.51
P05502,O05502,UPI,Completed,1661.5
P05503,O05503,Credit Card,Completed,1608.91
P05504,O05504,UPI,Failed,1947.89
P05505,O05505,Debit Card,Completed,385.53
P05506,O05506,UPI,Completed,1822.56
P05507,O05507,UPI,Completed,748.1
P05508,O05508,Debit Card,Completed,890.51
P05509,O05509,Debit Card,Completed,990.05
P05510,O05510,Cash,Completed,1291.12
P05511,O05511,UPI,Completed,1990.05
P05512,O05512,Credit Card,Completed,1239.92
P05513,O05513,Debit Card,Completed,1860.76
P05514,O05514,Debit Card,Completed,584.55
P05515,O05515,UPI,Completed,856.98
P05516,O05516,UPI,Completed,1058.55
P05517,O05517,Credit Card,Completed,713.51
P05518,O05518,Credit Card,Completed,1956.05
P05519,O05519,Cash,Completed,1478.8
P05520,O05520,UPI,Completed,1009.87
P05521,O05521,Credit Card,Completed,1527.48
P05522,O05522,Credit Card,Completed,988.14
P05523,O05523,UPI,Completed,132.73
P05524,O05524,Cash,Refunded,1132.07
P05525,O05525,UPI,Failed,1287.85
P05526,O05526,UPI,Completed,1964.29
P05527,O05527,Credit Card,Completed,177.51
P05528,O05528,Credit Card,Completed,1072.98
P05529,O05529,Credit Card,Completed,286.49
P05530,O05530,UPI,Completed,383.09
P05531,O05531,Debit Card,Completed,1259.88
P05532,O05532,UPI,Completed,539.98
P05533,O05533,UPI,Completed,1523.43
P05534,O05534,UPI,Completed,1076.98
P05535,O05535,Credit Card,Completed,514.6
P05536,O05536,Debit Card,Completed,1038.2
P05537,O05537,UPI,Completed,101.68
P05538,O05538,Debit Card,Completed,1739.21
P05539,O05539,Credit Card,Completed,124.09
P05540,O05540,Debit Card,Completed,113.32
P05541,O05541,UPI,Completed,1261.86
P05542,O05542,UPI,Completed,1949.69
P05543,O05543,UPI,Completed,1726.27
P05544,O05544,UPI,Completed,578.84
P05545,O05545,UPI,Completed,473.67
P05546,O05546,UPI,Completed,1289.61
P05547,O05547,UPI,Completed,1663.01
P05548,O05548,UPI,Completed,787.95
P05549,O05549,Credit Card,Completed,921.47
P05550,O05550,UPI,Completed,319.43
P05551,O05551,Debit Card,Completed,390.37
P05552,O05552,Credit Card,Completed,1179.87
P05553,O05553,UPI,Completed,295.05
P05554,O05554,UPI,Completed,483.89
P05555,O05555,UPI,Completed,545.89
P05556,O05556,Credit Card,Completed,943.46
P05557,O05557,Debit Card,Refunded,186.66
P05558,O05558,UPI,Completed,1049.56
P05559,O05559,Credit Card,Completed,1864.48
P05560,O05560,UPI,Completed,146.48
P05561,O05561,Debit Card,Completed,1298.87
P05562,O05562,UPI,Completed,1688.1
P05563,O05563,UPI,Completed,693.68
P05564,O05564,Credit Card,Completed,349.89
P05565,O05565,UPI,Completed,182.35
P05566,O05566,Debit Card,Completed,1323.42
P05567,O05567,Debit Card,Completed,1149.25
P05568,O05568,Credit Card,Completed,535.66
P05569,O05569,UPI,Completed,1680.07
P05570,O05570,Credit Card,Completed,1497.46
P05571,O05571,UPI,Completed,625.21
P05572,O05572,Credit Card,Refunded,1531.39
P05573,O05573,Credit Card,Completed,565.49
P05574,O05574,Debit Card,Refunded,1383.01
P05575,O05575,Credit Card,Completed,325.24
P05576,O05576,Credit Card,Completed,1415.25
P05577,O05577,Cash,Completed,553.67
P05578,O05578,UPI,Completed,1187.69
P05579,O05579,Credit Card,Failed,427.68
P05580,O05580,UPI,Completed,1479.34
P05581,O05581,Debit Card,Completed,215.67
P05582,O05582,Debit Card,Completed,414.29
P05583,O05583,UPI,Completed,449.86
P05584,O05584,Credit Card,Completed,178.55
P05585,O05585,Cash,Completed,1515.52
P05586,O05586,Debit Card,Refunded,1963.81
P05587,O05587,Credit Card,Completed,1578.96
P05588,O05588,UPI,Completed,1735.2
P05589,O05589,Credit Card,Completed,111.41
P05590,O05590,UPI,Completed,323.95
P05591,O05591,UPI,Completed,1162.14
P05592,O05592,Cash,Completed,1957.95
P05593,O05593,Credit Card,Completed,1355.35
P05594,O05594,UPI,Completed,810.86
P05595,O05595,Credit Card,Completed,377.68
P05596,O05596,UPI,Failed,390.39
P05597,O05597,Credit Card,Completed,789.23
P05598,O05598,Debit Card,Completed,1456.24
P05599,O05599,Credit Card,Completed,160.46
P05600,O05600,Credit Card,Completed,1719.14
P05601,O05601,Debit Card,Completed,1888.95
P05602,O05602,Debit Card,Completed,1788.75
P05603,O05603,Credit Card,Failed,1834.75
P05604,O05604,Debit Card,Completed,129.14
P05605,O05605,UPI,Completed,1957.81
P05606,O05606,Debit Card,Completed,796.08
P05607,O05607,UPI,Completed,1751.63
P05608,O05608,Credit Card,Completed,454.94
P05609,O05609,Debit Card,Refunded,948.4
P05610,O05610,UPI,Completed,183.91
P05611,O05611,UPI,Completed,176.14
P05612,O05612,Credit Card,Completed,1892.22
P05613,O05613,UPI,Completed,1640.15
P05614,O05614,UPI,Completed,1106.67
P05615,O05615,UPI,Completed,1098.37
P05616,O05616,UPI,Completed,1522.63
P05617,O05617,UPI,Completed,749.17
P05618,O05618,Debit Card,Completed,1547.55
P05619,O05619,UPI,Completed,1021.52
P05620,O05620,Credit Card,Completed,1312.04
P05621,O05621,UPI,Completed,1933.18
P05622,O05622,UPI,Completed,995.5
P05623,O05623,UPI,Completed,894.97
P05624,O05624,UPI,Completed,1820.92
P05625,O05625,Debit Card,Completed,1814.9
P05626,O05626,UPI,Refunded,1985.6
P05627,O05627,UPI,Completed,1146.64
P05628,O05628,UPI,Completed,754.1
P05629,O05629,Cash,Completed,556.74
P05630,O05630,Credit Card,Completed,164.78
P05631,O05631,UPI,Completed,1480.78
P05632,O05632,Cash,Completed,543.6
P05633,O05633,UPI,Completed,1252.62
P05634,O05634,Debit Card,Completed,1841.53
P05635,O05635,Cash,Completed,1905.41
P05636,O05636,Cash,Completed,108.38
P05637,O05637,Debit Card,Completed,702.44
P05638,O05638,Cash,Completed,1691.02
P05639,O05639,UPI,Completed,1119.25
P05640,O05640,Debit Card,Completed,1634.27
P05641,O05641,Credit Card,Refunded,1721.31
P05642,O05642,Debit Card,Completed,940.99
P05643,O05643,UPI,Completed,782.07
P05644,O05644,Cash,Completed,965.32
P05645,O05645,UPI,Completed,1340.31
P05646,O05646,UPI,Completed,797.6
P05647,O05647,Debit Card,Completed,1572.48
P05648,O05648,Debit Card,Completed,1817.59
P05649,O05649,Credit Card,Refunded,636.39
P05650,O05650,Debit Card,Completed,1933.48
P05651,O05651,UPI,Completed,1283.18
P05652,O05652,Debit Card,Completed,1768.52
P05653,O05653,UPI,Completed,297.44
P05654,O05654,Credit Card,Completed,577.85
P05655,O05655,UPI,Completed,709.94
P05656,O05656,Debit Card,Completed,675.36
P05657,O05657,UPI,Completed,426.54
P05658,O05658,UPI,Completed,1749.58
P05659,O05659,Cash,Completed,895.36
P05660,O05660,Debit Card,Refunded,1929.95
P05661,O05661,UPI,Completed,1208.6
P05662,O05662,Cash,Completed,362.95
P05663,O05663,Credit Card,Completed,1137.22
P05664,O05664,Debit Card,Completed,1987.74
P05665,O05665,UPI,Completed,1173.83
P05666,O05666,UPI,Refunded,103.55
P05667,O05667,UPI,Completed,1872.85
P05668,O05668,UPI,Failed,546.3
P05669,O05669,Credit Card,Failed,1408.21
P05670,O05670,UPI,Completed,1078.65
P05671,O05671,Cash,Completed,718.32
P05672,O05672,Cash,Completed,637.02
P05673,O05673,Cash,Completed,1864.64
P05674,O05674,UPI,Completed,1832.66
P05675,O05675,UPI,Completed,1074.96
P05676,O05676,UPI,Completed,591.14
P05677,O05677,UPI,Completed,294.45
P05678,O05678,Debit Card,Completed,397.5
P05679,O05679,UPI,Completed,1092.28
P05680,O05680,Cash,Completed,684.88
P05681,O05681,UPI,Completed,179.93
P05682,O05682,UPI,Completed,964.82
P05683,O05683,UPI,Completed,1517.76
P05684,O05684,UPI,Completed,1794.22
P05685,O05685,UPI,Completed,1212.04
P05686,O05686,Debit Card,Completed,1474.26
P05687,O05687,Credit Card,Completed,791.73
P05688,O05688,UPI,Completed,1042.85
P05689,O05689,Credit Card,Completed,1486.29
P05690,O05690,UPI,Failed,1482.55
P05691,O05691,Debit Card,Completed,906.6
P05692,O05692,UPI,Completed,1132.97
P05693,O05693,Credit Card,Completed,1855.33
P05694,O05694,Cash,Completed,1300.8
P05695,O05695,Cash,Failed,1320.89
P05696,O05696,Debit Card,Refunded,1590.78
P05697,O05697,Credit Card,Completed,318.92
P05698,O05698,Credit Card,Completed,1093.48
P05699,O05699,UPI,Completed,1922.92
P05700,O05700,Debit Card,Completed,787.15
P05701,O05701,UPI,Completed,660.36
P05702,O05702,Debit Card,Completed,1242.3
P05703,O05703,Cash,Completed,520.13
P05704,O05704,UPI,Completed,1156.3
P05705,O05705,Debit Card,Completed,395.74
P05706,O05706,Credit Card,Completed,1201.61
P05707,O05707,Credit Card,Completed,1244.52
P05708,O05708,Credit Card,Completed,894.96
P05709,O05709,Debit Card,Completed,827.22
P05710,O05710,Debit Card,Completed,566.37
P05711,O05711,UPI,Completed,728.75
P05712,O05712,Credit Card,Completed,1046.86
P05713,O05713,UPI,Completed,570.55
P05714,O05714,UPI,Completed,1587.39
P05715,O05715,Debit Card,Completed,1447.17
P05716,O05716,UPI,Completed,611.68
P05717,O05717,UPI,Completed,285.13
P05718,O05718,Debit Card,Completed,100.34
P05719,O05719,Debit Card,Completed,1233.77
P05720,O05720,UPI,Completed,501.59
P05721,O05721,Debit Card,Refunded,123.91
P05722,O05722,UPI,Failed,782.26
P05723,O05723,Credit Card,Failed,1927.8
P05724,O05724,Credit Card,Completed,1410.89
P05725,O05725,Credit Card,Completed,1729.75
P05726,O05726,Credit Card,Completed,375.0
P05727,O05727,Credit Card,Completed,239.25
P05728,O05728,UPI,Completed,121.91
P05729,O05729,UPI,Completed,1915.76
P05730,O05730,UPI,Completed,670.39
P05731,O05731,Debit Card,Completed,973.06
P05732,O05732,UPI,Completed,849.59
P05733,O05733,Credit Card,Completed,1487.87
P05734,O05734,UPI,Completed,688.93
P05735,O05735,Credit Card,Completed,1117.36
P05736,O05736,Credit Card,Completed,1991.61
P05737,O05737,UPI,Completed,943.72
P05738,O05738,UPI,Completed,1147.42
P05739,O05739,Credit Card,Completed,1054.8
P05740,O05740,UPI,Completed,1626.05
P05741,O05741,UPI,Completed,607.0
P05742,O05742,Debit Card,Completed,423.83
P05743,O05743,Credit Card,Completed,1532.78
P05744,O05744,UPI,Failed,889.67
P05745,O05745,UPI,Completed,1836.08
P05746,O05746,UPI,Completed,1323.9
P05747,O05747,Cash,Completed,1172.25
P05748,O05748,Debit Card,Completed,233.87
P05749,O05749,UPI,Completed,1487.78
P05750,O05750,UPI,Completed,1403.48
P05751,O05751,Credit Card,Completed,1316.14
P05752,O05752,Cash,Completed,609.03
P05753,O05753,Debit Card,Completed,1898.8
P05754,O05754,UPI,Completed,711.14
P05755,O05755,Credit Card,Completed,389.24
P05756,O05756,UPI,Completed,1975.68
P05757,O05757,Credit Card,Completed,1517.87
P05758,O05758,Credit Card,Completed,888.1
P05759,O05759,Credit Card,Completed,1878.24
P05760,O05760,Credit Card,Completed,273.12
P05761,O05761,Credit Card,Completed,266.56
P05762,O05762,UPI,Completed,1396.66
P05763,O05763,Credit Card,Completed,438.15
P05764,O05764,UPI,Completed,1842.57
P05765,O05765,Debit Card,Refunded,1696.68
P05766,O05766,Credit Card,Completed,682.1
P05767,O05767,Credit Card,Completed,1788.8
P05768,O05768,Debit Card,Completed,181.49
P05769,O05769,Credit Card,Completed,1142.41
P05770,O05770,UPI,Completed,1877.57
P05771,O05771,Credit Card,Completed,1725.23
P05772,O05772,UPI,Completed,776.54
P05773,O05773,Credit Card,Completed,447.45
P05774,O05774,Credit Card,Completed,500.03
P05775,O05775,UPI,Completed,1077.56
P05776,O05776,Cash,Completed,1233.87
P05777,O05777,UPI,Completed,162.35
P05778,O05778,Debit Card,Completed,885.75
P05779,O05779,Debit Card,Completed,1677.74
P05780,O05780,UPI,Completed,944.23
P05781,O05781,UPI,Completed,421.43
P05782,O05782,UPI,Completed,1914.23
P05783,O05783,Debit Card,Completed,605.92
P05784,O05784,UPI,Completed,1617.01
P05785,O05785,Credit Card,Refunded,468.21
P05786,O05786,UPI,Completed,904.03
P05787,O05787,Credit Card,Completed,1031.8
P05788,O05788,Debit Card,Completed,1051.21
P05789,O05789,Cash,Completed,1081.3
P05790,O05790,UPI,Completed,527.4
P05791,O05791,UPI,Completed,1080.24
P05792,O05792,Credit Card,Completed,1015.25
P05793,O05793,UPI,Completed,496.57
P05794,O05794,Debit Card,Completed,1977.56
P05795,O05795,UPI,Completed,1744.57
P05796,O05796,Credit Card,Completed,1786.4
P05797,O05797,Cash,Completed,1402.58
P05798,O05798,UPI,Completed,403.8
P05799,O05799,Credit Card,Completed,1179.37
P05800,O05800,Cash,Completed,1660.74
P05801,O05801,Credit Card,Completed,173.6
P05802,O05802,UPI,Completed,1042.1
P05803,O05803,Credit Card,Completed,852.63
P05804,O05804,UPI,Completed,503.04
P05805,O05805,UPI,Completed,818.68
P05806,O05806,UPI,Completed,1968.65
P05807,O05807,Credit Card,Failed,1474.16
P05808,O05808,UPI,Completed,669.12
P05809,O05809,Credit Card,Completed,1250.17
P05810,O05810,Cash,Completed,568.65
P05811,O05811,UPI,Failed,1260.6
P05812,O05812,Cash,Failed,1802.72
P05813,O05813,UPI,Completed,1158.07
P05814,O05814,UPI,Completed,1493.35
P05815,O05815,UPI,Completed,961.34
P05816,O05816,Debit Card,Completed,1095.84
P05817,O05817,Credit Card,Completed,1420.64
P05818,O05818,UPI,Completed,1643.57
P05819,O05819,Debit Card,Completed,1352.96
P05820,O05820,UPI,Completed,1957.23
P05821,O05821,UPI,Completed,1657.66
P05822,O05822,Cash,Completed,1576.6
P05823,O05823,Credit Card,Completed,1705.69
P05824,O05824,Debit Card,Completed,634.3
P05825,O05825,Credit Card,Completed,920.89
P05826,O05826,Cash,Completed,1172.48
P05827,O05827,Cash,Completed,978.53
P05828,O05828,UPI,Completed,1710.17
P05829,O05829,UPI,Completed,151.43
P05830,O05830,Credit Card,Completed,497.43
P05831,O05831,Debit Card,Completed,1775.24
P05832,O05832,Credit Card,Completed,212.29
P05833,O05833,UPI,Completed,531.28
P05834,O05834,Debit Card,Failed,767.38
P05835,O05835,UPI,Completed,1526.41
P05836,O05836,Credit Card,Completed,1164.34
P05837,O05837,UPI,Completed,1913.75
P05838,O05838,Credit Card,Completed,532.96
P05839,O05839,UPI,Completed,1757.03
P05840,O05840,UPI,Completed,637.54
P05841,O05841,Credit Card,Completed,566.45
P05842,O05842,UPI,Completed,1046.91
P05843,O05843,UPI,Completed,235.29
P05844,O05844,UPI,Completed,830.18
P05845,O05845,UPI,Completed,775.78
P05846,O05846,Cash,Completed,404.19
P05847,O05847,Credit Card,Completed,1735.51
P05848,O05848,Debit Card,Completed,833.19
P05849,O05849,Cash,Completed,1965.65
P05850,O05850,UPI,Completed,1809.45
P05851,O05851,UPI,Completed,470.14
P05852,O05852,Credit Card,Completed,1059.73
P05853,O05853,Debit Card,Completed,1243.43
P05854,O05854,Cash,Completed,1656.02
P05855,O05855,Credit Card,Completed,1782.72
P05856,O05856,Cash,Failed,1285.63
P05857,O05857,Cash,Completed,166.75
P05858,O05858,Credit Card,Completed,1014.43
P05859,O05859,Debit Card,Completed,1781.13
P05860,O05860,Cash,Completed,1456.77
P05861,O05861,Debit Card,Completed,1753.27
P05862,O05862,Debit Card,Completed,1380.75
P05863,O05863,UPI,Completed,183.67
P05864,O05864,Cash,Completed,1939.21
P05865,O05865,Credit Card,Completed,1844.24
P05866,O05866,Debit Card,Completed,340.5
P05867,O05867,Debit Card,Completed,314.11
P05868,O05868,Credit Card,Completed,1124.25
P05869,O05869,Credit Card,Completed,1538.4
P05870,O05870,Cash,Completed,826.13
P05871,O05871,UPI,Completed,359.13
P05872,O05872,Credit Card,Completed,1070.06
P05873,O05873,Debit Card,Completed,741.38
P05874,O05874,UPI,Completed,768.37
P05875,O05875,UPI,Completed,1325.47
P05876,O05876,Debit Card,Completed,1782.66
P05877,O05877,UPI,Completed,1161.32
P05878,O05878,Cash,Completed,1406.44
P05879,O05879,Credit Card,Failed,1353.9
P05880,O05880,UPI,Completed,1147.18
P05881,O05881,Credit Card,Completed,690.44
P05882,O05882,UPI,Completed,817.81
P05883,O05883,UPI,Completed,699.84
P05884,O05884,Cash,Completed,1843.25
P05885,O05885,Credit Card,Completed,1670.58
P05886,O05886,UPI,Completed,1200.76
P05887,O05887,Debit Card,Completed,1833.26
P05888,O05888,UPI,Completed,1784.18
P05889,O05889,UPI,Completed,1862.62
P05890,O05890,Cash,Completed,521.37
P05891,O05891,UPI,Completed,1463.26
P05892,O05892,Cash,Completed,1257.53
P05893,O05893,UPI,Completed,1494.28
P05894,O05894,UPI,Completed,600.42
P05895,O05895,Credit Card,Completed,1420.14
P05896,O05896,Debit Card,Completed,878.67
P05897,O05897,UPI,Completed,1684.77
P05898,O05898,UPI,Completed,1611.19
P05899,O05899,Cash,Completed,501.58
P05900,O05900,Debit Card,Completed,449.33
P05901,O05901,Debit Card,Completed,1463.69
P05902,O05902,Cash,Completed,1145.9
P05903,O05903,UPI,Completed,1158.69
P05904,O05904,Credit Card,Completed,1529.78
P05905,O05905,UPI,Completed,1724.44
P05906,O05906,Credit Card,Completed,554.03
P05907,O05907,UPI,Completed,1155.53
P05908,O05908,UPI,Completed,1675.01
P05909,O05909,Credit Card,Completed,1758.31
P05910,O05910,UPI,Completed,646.08
P05911,O05911,Debit Card,Completed,297.89
P05912,O05912,UPI,Completed,542.36
P05913,O05913,Credit Card,Completed,1896.45
P05914,O05914,Cash,Completed,978.71
P05915,O05915,Debit Card,Completed,895.29
P05916,O05916,Credit Card,Completed,124.86
P05917,O05917,Debit Card,Completed,196.93
P05918,O05918,Cash,Completed,1370.52
P05919,O05919,UPI,Completed,1220.67
P05920,O05920,Debit Card,Completed,1193.5
P05921,O05921,Credit Card,Refunded,309.61
P05922,O05922,Cash,Completed,768.92
P05923,O05923,Debit Card,Completed,1643.48
P05924,O05924,UPI,Completed,432.33
P05925,O05925,Credit Card,Completed,1777.11
P05926,O05926,UPI,Completed,330.81
P05927,O05927,Debit Card,Completed,421.38
P05928,O05928,Cash,Completed,1007.72
P05929,O05929,Credit Card,Completed,1896.07
P05930,O05930,UPI,Failed,726.14
P05931,O05931,UPI,Completed,1350.61
P05932,O05932,Credit Card,Completed,1218.48
P05933,O05933,Debit Card,Completed,384.28
P05934,O05934,Debit Card,Completed,571.52
P05935,O05935,UPI,Completed,1867.29
P05936,O05936,UPI,Completed,451.18
P05937,O05937,UPI,Completed,1420.52
P05938,O05938,UPI,Completed,1932.92
P05939,O05939,Credit Card,Completed,327.06
P05940,O05940,Debit Card,Completed,858.45
P05941,O05941,UPI,Completed,525.47
P05942,O05942,Cash,Completed,520.97
P05943,O05943,Credit Card,Refunded,326.07
P05944,O05944,UPI,Completed,1334.15
P05945,O05945,UPI,Failed,1518.05
P05946,O05946,Debit Card,Completed,1385.91
P05947,O05947,Debit Card,Completed,1856.85
P05948,O05948,UPI,Completed,376.79
P05949,O05949,Credit Card,Completed,707.71
P05950,O05950,Credit Card,Completed,754.69
P05951,O05951,Cash,Completed,540.96
P05952,O05952,UPI,Completed,370.19
P05953,O05953,Cash,Completed,1024.74
P05954,O05954,Debit Card,Completed,1685.44
P05955,O05955,Credit Card,Completed,1913.63
P05956,O05956,UPI,Completed,345.75
P05957,O05957,UPI,Completed,1664.0
P05958,O05958,UPI,Completed,1666.7
P05959,O05959,Credit Card,Completed,839.06
P05960,O05960,Credit Card,Completed,309.06
P05961,O05961,UPI,Completed,1981.02
P05962,O05962,UPI,Completed,1345.63
P05963,O05963,UPI,Completed,1966.17
P05964,O05964,Debit Card,Completed,1018.95
P05965,O05965,Credit Card,Completed,850.87
P05966,O05966,UPI,Completed,569.65
P05967,O05967,Credit Card,Failed,1968.79
P05968,O05968,Cash,Completed,581.19
P05969,O05969,UPI,Completed,145.15
P05970,O05970,UPI,Completed,1073.69
P05971,O05971,UPI,Completed,816.4
P05972,O05972,UPI,Completed,596.63
P05973,O05973,UPI,Completed,1305.76
P05974,O05974,Credit Card,Completed,792.11
P05975,O05975,UPI,Completed,864.28
P05976,O05976,Debit Card,Refunded,143.79
P05977,O05977,UPI,Completed,1219.23
P05978,O05978,UPI,Completed,331.93
P05979,O05979,Debit Card,Completed,506.23
P05980,O05980,Credit Card,Completed,1462.52
P05981,O05981,Credit Card,Completed,695.16
P05982,O05982,UPI,Completed,410.1
P05983,O05983,UPI,Completed,1197.11
P05984,O05984,UPI,Completed,508.32
P05985,O05985,Debit Card,Completed,614.86
P05986,O05986,UPI,Completed,1280.54
P05987,O05987,Credit Card,Completed,1505.74
