order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status
O05769,C01294,R0016,2025-03-19 14:00:00,1142.41,4,Cloudy,Medium,Completed
O05770,C01964,R0099,2025-01-26 18:00:00,1877.57,3,Rainy,Low,Completed
O05771,C00814,R0011,2025-02-09 23:00:00,1725.23,6,Rainy,Medium,Completed
O05772,C00061,R0075,2025-03-13 18:00:00,776.54,1,Rainy,High,Completed
O05773,C00164,R0074,2025-02-18 09:00:00,447.45,5,Cloudy,Medium,Completed
O05774,C01549,R0098,2025-03-20 17:00:00,500.03,4,Clear,Medium,Completed
O05775,C00272,R0069,2025-03-27 00:00:00,1077.56,6,Clear,Medium,Cancelled
O05776,C01744,R0087,2025-03-06 17:00:00,1233.87,1,Clear,High,Completed
O05777,C01782,R0055,2025-02-15 19:00:00,162.35,2,Rainy,Medium,Completed
O05778,C00133,R0025,2025-03-12 08:00:00,885.75,2,Clear,High,Completed
O05779,C01268,R0093,2025-01-02 12:00:00,1677.74,3,Clear,Low,Completed
O05780,C01830,R0077,2025-02-05 04:00:00,944.23,1,Cloudy,Low,Completed
O05781,C00998,R0096,2025-03-12 01:00:00,421.43,4,Clear,Medium,Completed
O05782,C01458,R0034,2025-03-10 11:00:00,1914.23,2,Clear,Low,Cancelled
O05783,C00038,R0012,2025-02-22 15:00:00,605.92,6,Clear,Medium,Completed
O05784,C01895,R0088,2025-03-27 03:00:00,1617.01,2,Clear,Medium,Completed
O05785,C01592,R0021,2025-01-09 23:00:00,468.21,6,Clear,Medium,Cancelled
O05786,C01343,R0029,2025-01-29 08:00:00,904.03,5,Clear,Medium,Completed
O05787,C01534,R0051,2025-03-17 12:00:00,1031.8,5,Clear,High,Completed
O05788,C01400,R0023,2025-03-04 19:00:00,1051.21,1,Clear,Low,Completed
O05789,C01584,R0033,2025-03-29 02:00:00,1081.3,5,Clear,High,Completed
O05790,C00617,R0008,2025-02-16 12:00:00,527.4,1,Cloudy,Medium,Completed
O05791,C00474,R0042,2025-02-23 20:00:00,1080.24,4,Clear,Low,Completed
O05792,C00059,R0077,2025-03-10 12:00:00,1015.25,4,Clear,Low,Completed
O05793,C00589,R0069,2025-02-21 14:00:00,496.57,4,Clear,Low,Completed
O05794,C01964,R0041,2025-02-09 22:00:00,1977.56,5,Cloudy,High,Completed
O05795,C00499,R0074,2025-02-17 20:00:00,1744.57,5,Clear,Low,Completed
O05796,C01242,R0063,2025-03-18 04:00:00,1786.4,3,Clear,Medium,Completed
O05797,C01919,R0014,2025-01-07 13:00:00,1402.58,2,Rainy,Medium,Completed
O05798,C00567,R0088,2025-02-07 19:00:00,403.8,6,Clear,Low,Completed
O05799,C00567,R0062,2025-03-05 16:00:00,1179.37,4,Rainy,Medium,Completed
O05800,C01153,R0075,2025-02-17 12:00:00,1660.74,5,Rainy,Medium,Completed
O05801,C00904,R0046,2025-03-06 23:00:00,173.6,2,Cloudy,Medium,Completed
O05802,C00383,R0067,2025-03-29 19:00:00,1042.1,4,Clear,Low,Completed
O05803,C01412,R0093,2025-03-21 01:00:00,852.63,4,Cloudy,Medium,Completed
O05804,C00085,R0053,2025-02-04 11:00:00,503.04,6,Clear,Low,Completed
O05805,C01534,R0052,2025-03-17 00:00:00,818.68,2,Rainy,High,Completed
O05806,C01750,R0094,2025-02-20 03:00:00,1968.65,2,Rainy,Medium,Completed
O05807,C00627,R0007,2025-02-05 04:00:00,1474.16,5,Rainy,Low,Completed
O05808,C01461,R0081,2025-02-22 20:00:00,669.12,2,Cloudy,Medium,Cancelled
O05809,C00826,R0084,2025-01-27 13:00:00,1250.17,2,Clear,Medium,Cancelled
O05810,C00293,R0054,2025-01-28 00:00:00,568.65,5,Rainy,High,Cancelled
O05811,C01073,R0011,2025-03-09 21:00:00,1260.6,4,Clear,Low,Completed
O05812,C01091,R0025,2025-02-11 05:00:00,1802.72,6,Clear,Medium,Completed
O05813,C00787,R0059,2025-02-03 11:00:00,1158.07,2,Rainy,Medium,Completed
O05814,C00129,R0088,2025-01-06 07:00:00,1493.35,6,Clear,Low,Completed
O05815,C00029,R0066,2025-02-09 15:00:00,961.34,3,Rainy,Low,Completed
O05816,C01367,R0027,2025-01-01 19:00:00,1095.84,1,Clear,Medium,Completed
O05817,C01569,R0083,2025-03-16 05:00:00,1420.64,6,Cloudy,High,Completed
O05818,C01143,R0058,2025-01-29 02:00:00,1643.57,2,Clear,Medium,Completed
O05819,C00692,R0093,2025-01-31 18:00:00,1352.96,6,Cloudy,Medium,Completed
O05820,C01961,R0011,2025-01-24 04:00:00,1957.23,2,Rainy,Medium,Completed
O05821,C01687,R0055,2025-01-21 23:00:00,1657.66,1,Rainy,Medium,Completed
O05822,C00133,R0019,2025-02-22 22:00:00,1576.6,3,Clear,High,Cancelled
O05823,C01351,R0092,2025-01-31 17:00:00,1705.69,6,Cloudy,High,Completed
O05824,C01209,R0039,2025-02-02 23:00:00,634.3,4,Rainy,Medium,Completed
O05825,C01530,R0085,2025-02-27 02:00:00,920.89,3,Clear,Medium,Completed
O05826,C00646,R0090,2025-01-09 04:00:00,1172.48,1,Clear,Medium,Cancelled
O05827,C00689,R0086,2025-02-17 02:00:00,978.53,6,Cloudy,Low,Completed
O05828,C00534,R0070,2025-01-31 23:00:00,1710.17,2,Clear,Medium,Completed
O05829,C01265,R0011,2025-03-10 04:00:00,151.43,4,Clear,Medium,Completed
O05830,C01613,R0014,2025-02-19 07:00:00,497.43,3,Clear,High,Cancelled
O05831,C01740,R0060,2025-03-09 22:00:00,1775.24,3,Clear,High,Completed
O05832,C00516,R0036,2025-03-23 07:00:00,212.29,4,Cloudy,Medium,Completed
O05833,C01864,R0041,2025-03-26 22:00:00,531.28,3,Rainy,High,Completed
O05834,C00960,R0002,2025-02-25 16:00:00,767.38,1,Rainy,High,Completed
O05835,C00165,R0057,2025-02-08 13:00:00,1526.41,4,Clear,High,Cancelled
O05836,C00927,R0060,2025-01-10 18:00:00,1164.34,1,Clear,High,Completed
O05837,C00933,R0020,2025-01-20 22:00:00,1913.75,4,Cloudy,Low,Completed
O05838,C01664,R0022,2025-01-28 17:00:00,532.96,1,Cloudy,Medium,Completed
O05839,C00557,R0004,2025-02-16 19:00:00,1757.03,2,Rainy,Medium,Completed
O05840,C01242,R0056,2025-02-27 19:00:00,637.54,2,Rainy,High,Completed
O05841,C01771,R0093,2025-01-27 17:00:00,566.45,3,Clear,Medium,Completed
O05842,C01672,R0058,2025-03-05 04:00:00,1046.91,4,Rainy,Medium,Completed
O05843,C00680,R0088,2025-01-24 22:00:00,235.29,6,Clear,Medium,Completed
O05844,C00993,R0065,2025-03-13 17:00:00,830.18,4,Cloudy,Medium,Completed
O05845,C01773,R0088,2025-02-12 10:00:00,775.78,1,Clear,Medium,Completed
O05846,C01629,R0058,2025-02-25 07:00:00,404.19,6,Cloudy,Medium,Completed
O05847,C01029,R0030,2025-01-17 15:00:00,1735.51,3,Clear,Low,Cancelled
O05848,C01692,R0076,2025-01-25 18:00:00,833.19,3,Clear,High,Completed
O05849,C00757,R0019,2025-03-02 16:00:00,1965.65,6,Clear,Medium,Completed
O05850,C01896,R0062,2025-03-08 11:00:00,1809.45,4,Rainy,Low,Completed
O05851,C01105,R0068,2025-01-05 20:00:00,470.14,2,Clear,Low,Completed
O05852,C01271,R0079,2025-01-16 22:00:00,1059.73,4,Clear,Low,Cancelled
O05853,C00855,R0084,2025-02-05 18:00:00,1243.43,6,Clear,Medium,Completed
O05854,C00493,R0044,2025-03-30 17:00:00,1656.02,4,Cloudy,Low,Completed
O05855,C00649,R0084,2025-03-19 02:00:00,1782.72,5,Cloudy,Low,Cancelled
O05856,C01410,R0061,2025-02-04 15:00:00,1285.63,1,Clear,Medium,Completed
O05857,C01599,R0021,2025-02-06 08:00:00,166.75,1,Clear,Low,Cancelled
O05858,C00992,R0010,2025-03-30 05:00:00,1014.43,5,Clear,High,Completed
O05859,C01331,R0030,2025-01-17 02:00:00,1781.13,3,Clear,Medium,Completed
O05860,C00628,R0024,2025-03-25 14:00:00,1456.77,6,Cloudy,Low,Completed
O05861,C00625,R0048,2025-01-13 08:00:00,1753.27,1,Rainy,Low,Completed
O05862,C00543,R0055,2025-01-30 22:00:00,1380.75,3,Cloudy,Low,Completed
O05863,C00007,R0052,2025-03-08 14:00:00,183.67,2,Clear,Medium,Completed
O05864,C01950,R0038,2025-03-23 22:00:00,1939.21,3,Clear,Low,Cancelled
O05865,C00954,R0067,2025-02-19 06:00:00,1844.24,1,Clear,Low,Cancelled
O05866,C00515,R0093,2025-01-01 10:00:00,340.5,6,Clear,Medium,Completed
O05867,C01843,R0008,2025-02-02 16:00:00,314.11,6,Cloudy,Medium,Completed
O05868,C00755,R0029,2025-01-18 02:00:00,1124.25,3,Cloudy,High,Completed
O05869,C01592,R0010,2025-02-21 05:00:00,1538.4,2,Clear,High,Completed
O05870,C00073,R0069,2025-01-25 22:00:00,826.13,5,Clear,Low,Completed
O05871,C00010,R0075,2025-02-04 07:00:00,359.13,1,Cloudy,Low,Completed
O05872,C01597,R0068,2025-02-16 17:00:00,1070.06,6,Clear,Medium,Completed
O05873,C00562,R0049,2025-01-01 18:00:00,741.38,2,Rainy,Low,Completed
O05874,C00122,R0058,2025-01-14 00:00:00,768.37,4,Clear,Medium,Completed
O05875,C00687,R0035,2025-03-23 01:00:00,1325.47,5,Clear,Low,Completed
O05876,C00513,R0050,2025-01-10 14:00:00,1782.66,5,Clear,High,Completed
O05877,C00990,R0040,2025-01-02 19:00:00,1161.32,1,Clear,High,Cancelled
O05878,C00441,R0012,2025-02-23 16:00:00,1406.44,2,Clear,High,Cancelled
O05879,C01062,R0085,2025-03-05 07:00:00,1353.9,6,Rainy,Medium,Completed
O05880,C00702,R0016,2025-02-28 18:00:00,1147.18,6,Clear,Medium,Completed
O05881,C00591,R0078,2025-02-04 04:00:00,690.44,4,Rainy,High,Completed
O05882,C01369,R0085,2025-03-30 07:00:00,817.81,6,Cloudy,Medium,Cancelled
O05883,C01990,R0048,2025-01-08 02:00:00,699.84,2,Clear,Medium,Completed
O05884,C01362,R0091,2025-01-11 05:00:00,1843.25,6,Rainy,Low,Completed
O05885,C01985,R0100,2025-02-18 12:00:00,1670.58,3,Clear,Medium,Completed
O05886,C01726,R0001,2025-03-10 07:00:00,1200.76,6,Clear,Low,Completed
O05887,C01208,R0065,2025-01-26 16:00:00,1833.26,1,Rainy,Medium,Completed
O05888,C00067,R0022,2025-01-10 23:00:00,1784.18,3,Rainy,Medium,Completed
O05889,C00017,R0015,2025-03-23 12:00:00,1862.62,6,Clear,Medium,Completed
O05890,C01407,R0084,2025-03-01 23:00:00,521.37,6,Clear,Medium,Completed
O05891,C00368,R0067,2025-01-17 13:00:00,1463.26,6,Clear,Medium,Cancelled
O05892,C00904,R0014,2025-03-19 08:00:00,1257.53,3,Clear,Low,Completed
O05893,C01340,R0073,2025-02-08 10:00:00,1494.28,6,Rainy,Medium,Completed
O05894,C01521,R0019,2025-02-02 23:00:00,600.42,5,Rainy,Medium,Completed
O05895,C01832,R0040,2025-03-21 10:00:00,1420.14,6,Rainy,High,Completed
O05896,C00721,R0098,2025-03-21 08:00:00,878.67,5,Rainy,High,Completed
O05897,C01369,R0004,2025-03-28 05:00:00,1684.77,3,Clear,Low,Completed
O05898,C00958,R0033,2025-02-03 20:00:00,1611.19,6,Cloudy,Medium,Completed
O05899,C01577,R0043,2025-02-07 15:00:00,501.58,2,Clear,Medium,Completed
O05900,C00908,R0037,2025-03-14 02:00:00,449.33,1,Clear,Low,Completed
O05901,C00989,R0066,2025-02-04 15:00:00,1463.69,6,Clear,Low,Cancelled
O05902,C00473,R0027,2025-02-28 02:00:00,1145.9,1,Cloudy,Low,Cancelled
O05903,C00115,R0045,2025-03-23 22:00:00,1158.69,2,Clear,Medium,Completed
O05904,C00100,R0081,2025-02-13 12:00:00,1529.78,3,Cloudy,High,Completed
O05905,C01909,R0050,2025-01-31 23:00:00,1724.44,1,Clear,Low,Completed
O05906,C00438,R0095,2025-02-03 20:00:00,554.03,6,Clear,Low,Completed
O05907,C01369,R0063,2025-03-07 19:00:00,1155.53,5,Cloudy,Medium,Completed
O05908,C00349,R0006,2025-02-27 07:00:00,1675.01,4,Clear,Medium,Completed
O05909,C00139,R0095,2025-03-10 18:00:00,1758.31,5,Rainy,Low,Completed
O05910,C00828,R0067,2025-01-23 01:00:00,646.08,2,Clear,Medium,Completed
O05911,C00324,R0067,2025-03-01 02:00:00,297.89,4,Cloudy,Low,Completed
O05912,C00846,R0097,2025-03-28 10:00:00,542.36,1,Clear,Medium,Completed
O05913,C01326,R0059,2025-02-09 02:00:00,1896.45,6,Cloudy,Medium,Completed
O05914,C00294,R0013,2025-01-12 20:00:00,978.71,1,Cloudy,Medium,Cancelled
O05915,C01981,R0021,2025-03-17 20:00:00,895.29,4,Clear,Medium,Completed
O05916,C01553,R0064,2025-01-28 00:00:00,124.86,1,Cloudy,Medium,Completed
O05917,C01858,R0037,2025-01-08 20:00:00,196.93,4,Cloudy,Medium,Completed
O05918,C00968,R0080,2025-03-13 21:00:00,1370.52,3,Clear,Low,Completed
O05919,C01316,R0085,2025-02-20 22:00:00,1220.67,2,Cloudy,Medium,Completed
O05920,C00074,R0048,2025-02-16 21:00:00,1193.5,6,Rainy,Medium,Completed
O05921,C01799,R0056,2025-01-20 22:00:00,309.61,5,Cloudy,High,Completed
O05922,C00484,R0044,2025-03-27 03:00:00,768.92,4,Rainy,Low,Completed
O05923,C00016,R0013,2025-03-26 09:00:00,1643.48,4,Cloudy,Low,Cancelled
O05924,C01550,R0004,2025-01-22 12:00:00,432.33,3,Clear,Medium,Completed
O05925,C01360,R0095,2025-03-20 16:00:00,1777.11,6,Clear,Medium,Completed
O05926,C00793,R0073,2025-03-06 14:00:00,330.81,6,Clear,Medium,Completed
O05927,C01897,R0033,2025-03-06 04:00:00,421.38,5,Clear,Low,Completed
O05928,C00516,R0037,2025-02-17 09:00:00,1007.72,3,Clear,Medium,Completed
O05929,C00925,R0053,2025-03-06 03:00:00,1896.07,3,Clear,Medium,Completed
O05930,C01151,R0024,2025-03-14 20:00:00,726.14,2,Clear,Medium,Completed
O05931,C00824,R0089,2025-01-02 09:00:00,1350.61,1,Clear,High,Completed
O05932,C00518,R0051,2025-01-13 07:00:00,1218.48,6,Cloudy,Low,Completed
O05933,C00129,R0041,2025-03-01 13:00:00,384.28,6,Clear,Low,Cancelled
O05934,C00511,R0029,2025-02-17 22:00:00,571.52,5,Clear,Medium,Completed
O05935,C00423,R0059,2025-03-24 19:00:00,1867.29,3,Clear,Medium,Completed
O05936,C00385,R0040,2025-01-27 23:00:00,451.18,1,Rainy,Low,Cancelled
O05937,C01907,R0051,2025-03-13 05:00:00,1420.52,1,Cloudy,High,Completed
O05938,C00232,R0050,2025-03-06 11:00:00,1932.92,1,Cloudy,Medium,Completed
O05939,C00959,R0036,2025-01-20 06:00:00,327.06,6,Clear,Medium,Cancelled
O05940,C00825,R0079,2025-02-20 09:00:00,858.45,1,Clear,High,Completed
O05941,C01219,R0060,2025-01-22 09:00:00,525.47,2,Rainy,Medium,Completed
O05942,C00065,R0018,2025-01-01 00:00:00,520.97,2,Cloudy,Medium,Completed
O05943,C00833,R0020,2025-02-22 14:00:00,326.07,3,Cloudy,Medium,Completed
O05944,C00615,R0005,2025-02-14 22:00:00,1334.15,1,Clear,Low,Completed
O05945,C01301,R0018,2025-03-03 07:00:00,1518.05,3,Clear,High,Completed
O05946,C01694,R0040,2025-01-15 01:00:00,1385.91,4,Clear,Low,Completed
O05947,C01248,R0001,2025-02-16 23:00:00,1856.85,6,Clear,High,Completed
O05948,C00801,R0019,2025-02-10 16:00:00,376.79,2,Rainy,Medium,Completed
O05949,C01968,R0087,2025-02-06 18:00:00,707.71,2,Rainy,Low,Completed
O05950,C00278,R0026,2025-02-13 05:00:00,754.69,6,Cloudy,Low,Completed
O05951,C01718,R0029,2025-03-12 23:00:00,540.96,5,Clear,Medium,Completed
O05952,C00366,R0059,2025-02-06 07:00:00,370.19,4,Clear,Medium,Completed
O05953,C00516,R0063,2025-01-20 00:00:00,1024.74,2,Clear,High,Completed
O05954,C01239,R0098,2025-03-06 13:00:00,1685.44,1,Cloudy,Low,Completed
O05955,C00439,R0083,2025-01-16 05:00:00,1913.63,6,Cloudy,Medium,Completed
O05956,C00428,R0062,2025-01-07 15:00:00,345.75,1,Clear,High,Completed
O05957,C00729,R0048,2025-02-05 03:00:00,1664.0,6,Clear,Medium,Completed
O05958,C00396,R0062,2025-03-29 14:00:00,1666.7,1,Cloudy,Medium,Completed
O05959,C01233,R0018,2025-03-25 07:00:00,839.06,6,Rainy,Low,Completed
O05960,C01525,R0066,2025-03-10 06:00:00,309.06,3,Cloudy,High,Completed
O05961,C01487,R0027,2025-01-10 16:00:00,1981.02,2,Rainy,Medium,Completed
O05962,C00586,R0006,2025-01-10 16:00:00,1345.63,3,Cloudy,Medium,Completed
O05963,C01251,R0070,2025-01-24 05:00:00,1966.17,2,Clear,Low,Completed
O05964,C00375,R0059,2025-03-23 05:00:00,1018.95,5,Cloudy,Medium,Completed
O05965,C01524,R0006,2025-03-02 19:00:00,850.87,3,Clear,High,Completed
O05966,C00948,R0031,2025-01-14 22:00:00,569.65,2,Clear,High,Completed
O05967,C00093,R0094,2025-01-11 15:00:00,1968.79,5,Rainy,Low,Completed
O05968,C01484,R0056,2025-02-15 09:00:00,581.19,2,Clear,Medium,Completed
O05969,C01601,R0054,2025-02-02 03:00:00,145.15,4,Clear,Medium,Cancelled
O05970,C00321,R0085,2025-02-09 09:00:00,1073.69,6,Cloudy,Medium,Completed
O05971,C01034,R0041,2025-02-16 07:00:00,816.4,3,Clear,High,Completed
O05972,C00914,R0018,2025-01-13 22:00:00,596.63,1,Clear,High,Completed
O05973,C01327,R0087,2025-03-08 10:00:00,1305.76,5,Rainy,Medium,Completed
O05974,C01346,R0023,2025-02-23 09:00:00,792.11,5,Clear,Medium,Completed
O05975,C01841,R0092,2025-03-07 21:00:00,864.28,1,Clear,Low,Completed
O05976,C01480,R0036,2025-02-02 21:00:00,143.79,5,Clear,High,Completed
O05977,C01302,R0025,2025-03-28 00:00:00,1219.23,1,Clear,Medium,Completed
O05978,C01622,R0007,2025-01-15 05:00:00,331.93,1,Clear,Medium,Completed
O05979,C01562,R0082,2025-02-11 18:00:00,506.23,2,Cloudy,Low,Completed
O05980,C01754,R0020,2025-02-04 21:00:00,1462.52,3,Clear,Medium,Completed
O05981,C01417,R0005,2025-01-27 03:00:00,695.16,4,Cloudy,Low,Completed
O05982,C00917,R0018,2025-02-23 00:00:00,410.1,5,Clear,Medium,Completed
O05983,C00095,R0033,2025-01-30 13:00:00,1197.11,2,Clear,Medium,Completed
O05984,C01780,R0079,2025-01-31 18:00:00,508.32,4,Cloudy,Medium,Completed
O05985,C00959,R0035,2025-03-16 02:00:00,614.86,4,Clear,Low,Completed
O05986,C01131,R0065,2025-02-09 09:00:00,1280.54,5,Cloudy,Low,Completed
O05987,C01414,R0063,2025-01-21 14:00:00,1505.74,5,Rainy,Low,Completed
O05988,C01784,R0085,2025-01-02 10:00:00,1505.35,2,Clear,High,Completed
O05989,C01550,R0072,2025-03-01 14:00:00,1016.26,5,Rainy,Medium,Completed
O05990,C01697,R0071,2025-03-24 23:00:00,963.16,4,Clear,Medium,Completed
O05991,C00071,R0041,2025-02-04 01:00:00,1596.53,5,Clear,Medium,Completed
O05992,C00664,R0050,2025-01-01 09:00:00,466.77,6,Cloudy,Low,Completed
O05993,C00969,R0030,2025-02-11 01:00:00,389.18,6,Clear,Low,Completed
O05994,C00587,R0038,2025-03-14 09:00:00,1362.92,2,Clear,Medium,Completed
O05995,C01400,R0035,2025-03-06 22:00:00,878.06,2,Clear,Medium,Completed
O05996,C00727,R0066,2025-01-19 17:00:00,1449.0,2,Cloudy,Medium,Completed
O05997,C00368,R0046,2025-02-21 19:00:00,587.54,5,Rainy,Low,Completed
O05998,C00051,R0008,2025-02-06 00:00:00,717.26,3,Clear,Medium,Completed
O05999,C01922,R0068,2025-03-17 00:00:00,1803.69,2,Clear,Low,Completed
O06000,C01167,R0037,2025-01-09 14:00:00,901.15,3,Cloudy,Medium,Completed
O06001,C01443,R0085,2025-03-17 09:00:00,1222.81,1,Clear,High,Cancelled
O06002,C01572,R0013,2025-02-05 09:00:00,302.7,2,Clear,Medium,Completed
O06003,C01524,R0073,2025-01-11 05:00:00,439.78,3,Cloudy,Medium,Completed
O06004,C01910,R0045,2025-03-14 06:00:00,168.19,3,Clear,Low,Completed
O06005,C00988,R0029,2025-03-25 05:00:00,906.3,4,Clear,Low,Completed
O06006,C01191,R0041,2025-03-30 18:00:00,1978.95,3,Rainy,Medium,Completed
O06007,C01772,R0056,2025-01-14 04:00:00,1760.36,4,Clear,Medium,Completed
O06008,C00260,R0088,2025-03-13 15:00:00,1302.53,6,Rainy,Medium,Completed
O06009,C01216,R0016,2025-03-17 06:00:00,1736.08,6,Rainy,Medium,Completed
O06010,C01226,R0012,2025-01-25 23:00:00,1228.92,6,Clear,High,Completed
O06011,C01798,R0066,2025-02-16 02:00:00,800.66,3,Cloudy,High,Completed
O06012,C01209,R0062,2025-03-06 19:00:00,429.74,3,Rainy,High,Completed
O06013,C00158,R0019,2025-02-05 00:00:00,1340.79,1,Cloudy,Medium,Completed
O06014,C01782,R0030,2025-01-15 11:00:00,466.8,3,Rainy,Medium,Completed
O06015,C01646,R0016,2025-02-23 23:00:00,893.11,5,Clear,High,Cancelled
O06016,C00099,R0088,2025-01-14 18:00:00,1669.02,5,Cloudy,Medium,Completed
O06017,C00241,R0013,2025-01-26 09:00:00,345.54,6,Clear,Medium,Completed
O06018,C01515,R0069,2025-03-23 00:00:00,345.14,5,Cloudy,Low,Completed
O06019,C00202,R0023,2025-01-31 23:00:00,526.36,1,Cloudy,High,Completed
O06020,C00634,R0062,2025-01-24 16:00:00,1148.64,3,Clear,High,Completed
O06021,C01533,R0031,2025-03-12 04:00:00,578.27,1,Clear,Medium,Completed
O06022,C01653,R0053,2025-02-10 10:00:00,1056.08,3,Clear,Medium,Completed
O06023,C01120,R0017,2025-02-01 02:00:00,673.77,4,Clear,High,Completed
O06024,C00746,R0049,2025-03-15 12:00:00,1061.86,1,Clear,High,Completed
O06025,C00490,R0049,2025-02-27 16:00:00,627.5,6,Rainy,Medium,Completed
O06026,C00579,R0067,2025-02-21 01:00:00,1962.02,5,Clear,Medium,Completed
O06027,C01912,R0026,2025-02-12 10:00:00,1036.16,5,Clear,Medium,Completed
O06028,C01242,R0013,2025-01-01 15:00:00,1512.92,5,Cloudy,Low,Completed
O06029,C00527,R0038,2025-01-24 15:00:00,1431.04,3,Rainy,Medium,Completed
O06030,C00273,R0022,2025-03-26 08:00:00,1032.06,3,Clear,Medium,Completed
O06031,C01243,R0085,2025-03-09 05:00:00,553.84,1,Clear,High,Completed
O06032,C00786,R0029,2025-03-28 13:00:00,1070.36,6,Clear,Low,Completed
O06033,C01907,R0045,2025-03-06 06:00:00,1393.85,2,Cloudy,Low,Completed
O06034,C01683,R0046,2025-03-22 11:00:00,973.85,3,Cloudy,Medium,Completed
O06035,C01356,R0039,2025-03-28 05:00:00,255.66,2,Clear,Low,Completed
O06036,C01880,R0069,2025-03-02 14:00:00,134.17,2,Rainy,Medium,Completed
O06037,C00453,R0078,2025-03-12 22:00:00,722.97,3,Clear,Low,Completed
O06038,C01176,R0082,2025-03-01 17:00:00,385.43,1,Rainy,Medium,Completed
O06039,C00347,R0068,2025-01-14 12:00:00,1821.76,6,Clear,Low,Completed
O06040,C00816,R0097,2025-02-25 01:00:00,434.08,2,Clear,Medium,Completed
O06041,C00414,R0039,2025-01-06 01:00:00,849.14,1,Clear,Medium,Completed
O06042,C01551,R0020,2025-03-03 12:00:00,1452.95,1,Rainy,Low,Completed
O06043,C00431,R0077,2025-01-12 01:00:00,1649.3,6,Clear,Medium,Completed
O06044,C00379,R0100,2025-01-02 03:00:00,1007.65,3,Clear,Low,Completed
O06045,C00998,R0068,2025-02-23 10:00:00,444.16,6,Clear,High,Completed
O06046,C00895,R0035,2025-03-30 12:00:00,614.7,2,Cloudy,High,Completed
O06047,C00428,R0008,2025-01-18 23:00:00,896.04,1,Clear,High,Completed
O06048,C01890,R0052,2025-02-06 14:00:00,792.73,2,Rainy,Low,Completed
O06049,C01947,R0040,2025-02-14 02:00:00,762.48,1,Clear,Low,Cancelled
O06050,C01108,R0036,2025-01-19 03:00:00,350.52,3,Clear,Medium,Completed
O06051,C00192,R0006,2025-02-15 05:00:00,1835.29,1,Clear,Medium,Completed
O06052,C00041,R0086,2025-03-29 11:00:00,156.54,3,Cloudy,Low,Completed
O06053,C01888,R0070,2025-03-29 06:00:00,936.0,3,Rainy,Medium,Completed
O06054,C01860,R0100,2025-01-05 04:00:00,1962.61,2,Clear,Medium,Cancelled
O06055,C01797,R0073,2025-02-24 06:00:00,1353.48,2,Rainy,Low,Completed
O06056,C01333,R0016,2025-02-10 22:00:00,775.28,6,Rainy,High,Completed
O06057,C01402,R0046,2025-02-06 22:00:00,377.59,2,Rainy,High,Completed
O06058,C00136,R0059,2025-02-03 07:00:00,1931.36,4,Clear,Medium,Completed
O06059,C01814,R0038,2025-02-12 17:00:00,126.57,2,Rainy,High,Cancelled
O06060,C00106,R0097,2025-03-05 03:00:00,1394.64,2,Rainy,Low,Completed
O06061,C00519,R0018,2025-03-21 07:00:00,1772.26,6,Cloudy,Low,Completed
O06062,C01942,R0012,2025-03-21 17:00:00,147.8,1,Clear,Low,Completed
O06063,C00814,R0054,2025-02-23 23:00:00,1477.83,6,Clear,Medium,Completed
O06064,C01566,R0091,2025-02-18 15:00:00,1997.79,4,Rainy,Medium,Completed
O06065,C00126,R0047,2025-01-19 02:00:00,1315.32,4,Clear,Low,Completed
O06066,C01381,R0001,2025-03-03 10:00:00,887.89,1,Clear,Medium,Completed
O06067,C00400,R0015,2025-02-08 03:00:00,1761.36,2,Clear,Medium,Completed
O06068,C00079,R0091,2025-01-23 16:00:00,1152.94,6,Clear,High,Completed
O06069,C00389,R0080,2025-02-21 13:00:00,1523.94,5,Clear,Medium,Completed
O06070,C01603,R0021,2025-01-27 23:00:00,1216.78,3,Cloudy,Low,Cancelled
O06071,C01559,R0001,2025-03-01 15:00:00,172.75,4,Clear,Medium,Cancelled
O06072,C01725,R0093,2025-02-14 20:00:00,504.98,1,Rainy,Low,Completed
O06073,C00074,R0067,2025-03-08 15:00:00,249.65,5,Cloudy,Medium,Completed
O06074,C01029,R0012,2025-01-02 12:00:00,302.71,3,Rainy,Medium,Completed
O06075,C01943,R0028,2025-01-31 03:00:00,129.27,5,Cloudy,High,Completed
O06076,C01487,R0039,2025-03-06 11:00:00,900.21,2,Clear,High,Completed
O06077,C00082,R0037,2025-02-10 19:00:00,439.44,1,Rainy,High,Completed
O06078,C01561,R0095,2025-01-04 11:00:00,1725.82,3,Cloudy,Medium,Completed
O06079,C00776,R0060,2025-02-16 13:00:00,1525.07,3,Clear,High,Completed
