order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,order_status,delivery_id,driver_id,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,tip_amount,order_hour,day_of_week,is_weekend,traffic_condition_Low,traffic_condition_Medium,weather_Cloudy,weather_Rainy
O05698,C00830,R0032,2025-02-18 06:00:00,1093.48,2,Completed,DL05698,D0427,6.62,31,70.4,137.4,6,1,0,0,1,0,0
O05699,C01387,R0017,2025-01-10 21:00:00,1922.92,1,Completed,DL05699,D0338,2.28,39,73.5,118.73,21,4,0,1,0,0,1
O05700,C00997,R0061,2025-03-04 07:00:00,787.15,1,Completed,DL05700,D0100,9.53,42,96.8,80.91,7,1,0,1,0,0,1
O05701,C01107,R0069,2025-02-13 17:00:00,660.36,5,Completed,DL05701,D0371,4.91,23,62.4,75.14,17,3,0,0,0,1,0
O05702,C01717,R0011,2025-01-08 18:00:00,1242.3,4,Completed,DL05702,D0253,2.63,14,64.6,75.99,18,2,0,0,0,1,0
O05703,C01688,R0038,2025-03-21 09:00:00,520.13,4,Completed,DL05703,D0087,5.41,19,47.3,53.62,9,4,0,1,0,1,0
O05704,C00056,R0068,2025-01-27 05:00:00,1156.3,4,Completed,DL05704,D0278,9.12,34,76.2,79.44,5,0,0,1,0,1,0
O05705,C01726,R0019,2025-03-14 04:00:00,395.74,5,Completed,DL05705,D0098,13.72,29,82.8,35.83,4,4,0,1,0,0,0
O05706,C01954,R0087,2025-02-03 22:00:00,1201.61,5,Completed,DL05706,D0404,4.02,20,68.2,146.75,22,0,0,0,0,0,0
O05707,C01046,R0017,2025-01-26 13:00:00,1244.52,4,Completed,DL05707,D0483,11.7,43,114.8,142.93,13,6,1,0,0,1,0
O05708,C00580,R0013,2025-02-19 10:00:00,894.96,1,Completed,DL05708,D0464,13.07,25,85.1,45.39,10,2,0,0,0,0,0
O05709,C00185,R0091,2025-02-11 00:00:00,827.22,6,Completed,DL05709,D0129,3.07,13,62.3,92.29,0,1,0,0,0,1,0
O05710,C00522,R0001,2025-02-03 05:00:00,566.37,4,Completed,DL05710,D0497,1.08,37,78.5,71.02,5,0,0,0,1,0,1
O05711,C01602,R0002,2025-02-14 21:00:00,728.75,5,Completed,DL05711,D0108,14.23,19,90.9,28.16,21,4,0,0,1,0,0
O05712,C00264,R0082,2025-01-03 18:00:00,1046.86,4,Completed,DL05712,D0435,2.38,33,66.1,26.67,18,4,0,1,0,0,1
O05713,C01249,R0100,2025-01-23 15:00:00,570.55,5,Completed,DL05713,D0057,3.26,18,58.4,44.52,15,3,0,0,0,0,0
O05714,C01659,R0097,2025-03-16 10:00:00,1587.39,4,Completed,DL05714,D0042,6.71,15,75.3,82.73,10,6,1,0,1,0,1
O05715,C01062,R0100,2025-01-22 15:00:00,1447.17,6,Completed,DL05715,D0308,5.13,19,58.4,47.54,15,2,0,0,1,0,0
O05716,C01003,R0066,2025-02-09 09:00:00,611.68,1,Completed,DL05716,D0077,14.74,40,92.1,82.45,9,6,1,1,0,0,0
O05717,C00123,R0068,2025-03-02 14:00:00,285.13,1,Completed,DL05717,D0479,12.56,43,82.5,6.96,14,6,1,1,0,0,0
O05718,C01854,R0016,2025-02-14 02:00:00,100.34,5,Completed,DL05718,D0494,10.09,18,68.0,6.36,2,4,0,1,0,1,0
O05719,C01180,R0004,2025-02-16 08:00:00,1233.77,5,Cancelled,DL05719,D0496,1.37,38,75.8,148.59,8,6,1,0,1,0,1
O05720,C01930,R0057,2025-02-09 10:00:00,501.59,2,Completed,DL05720,D0282,4.39,10,58.5,12.66,10,6,1,0,0,0,0
O05721,C00301,R0073,2025-01-06 15:00:00,123.91,3,Completed,DL05721,D0216,3.7,21,61.8,6.04,15,0,0,0,0,0,0
O05722,C00833,R0085,2025-02-03 00:00:00,782.26,2,Completed,DL05722,D0476,4.65,32,60.3,79.13,0,0,0,1,0,0,0
O05723,C01091,R0023,2025-02-17 08:00:00,1927.8,5,Completed,DL05723,D0447,14.29,10,68.6,155.6,8,0,0,0,1,0,0
O05724,C01929,R0002,2025-02-26 18:00:00,1410.89,6,Completed,DL05724,D0481,6.69,40,81.4,44.31,18,2,0,1,0,1,0
O05725,C00645,R0067,2025-01-24 02:00:00,1729.75,5,Completed,DL05725,D0189,13.24,34,118.4,124.9,2,4,0,0,1,0,1
O05726,C00874,R0087,2025-02-09 09:00:00,375.0,4,Completed,DL05726,D0088,7.62,13,62.2,22.43,9,6,1,0,1,1,0
O05727,C00394,R0026,2025-02-26 22:00:00,239.25,2,Completed,DL05727,D0114,10.29,35,98.5,26.53,22,2,0,0,0,1,0
O05728,C01676,R0007,2025-02-09 12:00:00,121.91,3,Cancelled,DL05728,D0446,14.18,41,91.3,11.29,12,6,1,1,0,0,0
O05729,C01618,R0100,2025-01-05 07:00:00,1915.76,2,Completed,DL05729,D0323,9.15,37,93.2,169.88,7,6,1,0,0,0,0
O05730,C01594,R0044,2025-02-13 14:00:00,670.39,1,Completed,DL05730,D0445,5.99,42,76.6,79.65,14,3,0,0,1,0,0
O05731,C00661,R0033,2025-03-19 12:00:00,973.06,1,Completed,DL05731,D0046,7.62,36,89.3,46.21,12,2,0,0,1,0,1
O05732,C01429,R0064,2025-02-10 03:00:00,849.59,2,Completed,DL05732,D0433,7.56,10,48.7,85.51,3,0,0,1,0,1,0
O05733,C01473,R0036,2025-02-04 21:00:00,1487.87,6,Completed,DL05733,D0383,12.2,17,75.6,66.42,21,1,0,0,1,0,0
O05734,C01155,R0004,2025-03-07 22:00:00,688.93,2,Completed,DL05734,D0152,5.7,30,54.7,58.38,22,4,0,1,0,0,0
O05735,C00069,R0023,2025-02-06 17:00:00,1117.36,6,Completed,DL05735,D0046,1.6,32,67.6,126.4,17,3,0,0,1,0,1
O05736,C01369,R0025,2025-01-18 15:00:00,1991.61,5,Completed,DL05736,D0127,10.42,41,96.6,221.38,15,5,1,0,1,1,0
O05737,C00762,R0090,2025-01-09 19:00:00,943.72,6,Cancelled,DL05737,D0313,12.97,12,73.9,74.63,19,3,0,1,0,0,1
O05738,C00320,R0092,2025-02-20 15:00:00,1147.42,4,Completed,DL05738,D0072,8.02,15,54.3,61.87,15,3,0,0,1,1,0
O05739,C00177,R0092,2025-02-06 16:00:00,1054.8,1,Completed,DL05739,D0492,2.96,15,47.6,24.02,16,3,0,0,1,0,0
O05740,C00584,R0085,2025-02-01 10:00:00,1626.05,3,Completed,DL05740,D0398,3.03,34,67.5,114.61,10,5,1,0,0,0,0
O05741,C01553,R0074,2025-02-16 17:00:00,607.0,4,Completed,DL05741,D0386,13.49,23,96.4,59.15,17,6,1,0,0,0,0
O05742,C01865,R0027,2025-01-30 04:00:00,423.83,6,Completed,DL05742,D0134,2.02,28,57.3,24.57,4,3,0,0,1,0,0
O05743,C01184,R0051,2025-01-16 10:00:00,1532.78,2,Completed,DL05743,D0076,8.04,22,68.8,192.0,10,3,0,0,0,0,0
O05744,C00582,R0079,2025-03-14 04:00:00,889.67,1,Completed,DL05744,D0061,5.63,39,87.2,115.36,4,4,0,0,1,0,0
O05745,C01649,R0081,2025-02-18 11:00:00,1836.08,2,Completed,DL05745,D0164,4.85,37,71.4,137.0,11,1,0,0,0,0,0
O05746,C01768,R0099,2025-02-08 00:00:00,1323.9,1,Completed,DL05746,D0346,3.41,16,46.8,104.73,0,5,1,0,1,0,0
O05747,C01557,R0069,2025-03-18 04:00:00,1172.25,3,Completed,DL05747,D0477,5.2,28,73.8,50.71,4,1,0,0,1,0,0
O05748,C01159,R0080,2025-02-03 09:00:00,233.87,4,Completed,DL05748,D0452,11.02,23,67.1,9.45,9,0,0,1,0,1,0
O05749,C01799,R0023,2025-02-11 05:00:00,1487.78,3,Completed,DL05749,D0030,9.37,35,91.5,74.44,5,1,0,0,1,0,0
O05750,C00111,R0009,2025-01-29 03:00:00,1403.48,3,Completed,DL05750,D0380,2.16,29,83.5,103.04,3,2,0,0,0,0,1
O05751,C00999,R0033,2025-01-18 07:00:00,1316.14,4,Completed,DL05751,D0048,11.55,23,67.6,192.56,7,5,1,1,0,0,0
O05752,C00758,R0035,2025-02-18 10:00:00,609.03,6,Completed,DL05752,D0244,5.96,41,77.0,61.64,10,1,0,0,1,0,0
O05753,C00283,R0050,2025-02-10 01:00:00,1898.8,4,Completed,DL05753,D0272,4.04,39,81.1,142.37,1,0,0,0,1,1,0
O05754,C01544,R0024,2025-03-09 12:00:00,711.14,6,Completed,DL05754,D0320,12.44,37,107.6,34.39,12,6,1,0,0,0,0
O05755,C01993,R0088,2025-03-05 23:00:00,389.24,3,Completed,DL05755,D0120,9.9,27,100.0,47.2,23,2,0,0,0,0,1
O05756,C01820,R0024,2025-01-11 08:00:00,1975.68,2,Completed,DL05756,D0264,11.11,39,88.7,204.08,8,5,1,0,1,0,0
O05757,C01743,R0019,2025-03-20 14:00:00,1517.87,4,Completed,DL05757,D0352,5.28,15,41.9,110.61,14,3,0,0,1,0,0
O05758,C00194,R0039,2025-01-24 20:00:00,888.1,3,Completed,DL05758,D0419,11.48,15,76.1,88.19,20,4,0,0,1,0,0
O05759,C00967,R0061,2025-03-17 08:00:00,1878.24,3,Completed,DL05759,D0488,4.86,12,51.0,178.62,8,0,0,0,0,0,0
O05760,C01071,R0025,2025-02-03 05:00:00,273.12,3,Completed,DL05760,D0024,10.52,16,60.8,26.07,5,0,0,1,0,1,0
O05761,C00978,R0095,2025-02-11 16:00:00,266.56,2,Completed,DL05761,D0031,4.05,43,81.6,7.79,16,1,0,0,0,0,0
O05762,C00342,R0025,2025-02-01 16:00:00,1396.66,5,Completed,DL05762,D0109,9.87,27,62.0,191.58,16,5,1,1,0,0,0
O05763,C01266,R0027,2025-01-13 04:00:00,438.15,5,Completed,DL05763,D0103,7.39,10,39.0,57.31,4,0,0,1,0,0,0
O05764,C00522,R0032,2025-01-09 05:00:00,1842.57,4,Completed,DL05764,D0162,3.19,36,88.7,56.59,5,3,0,0,1,0,1
O05765,C01394,R0011,2025-01-04 07:00:00,1696.68,5,Completed,DL05765,D0389,9.31,24,75.0,174.17,7,5,1,0,0,0,0
O05766,C00801,R0069,2025-02-28 16:00:00,682.1,1,Completed,DL05766,D0398,1.16,33,57.9,57.7,16,4,0,0,1,0,0
O05767,C00903,R0033,2025-01-06 16:00:00,1788.8,6,Completed,DL05767,D0293,10.66,36,103.7,208.45,16,0,0,0,0,0,0
O05768,C00131,R0019,2025-01-09 20:00:00,181.49,4,Completed,DL05768,D0356,14.23,38,122.0,13.09,20,3,0,0,0,0,0
O05769,C01294,R0016,2025-03-19 14:00:00,1142.41,4,Completed,DL05769,D0081,13.55,29,88.8,168.05,14,2,0,0,1,1,0
O05770,C01964,R0099,2025-01-26 18:00:00,1877.57,3,Completed,DL05770,D0404,14.65,39,104.4,269.89,18,6,1,1,0,0,1
O05771,C00814,R0011,2025-02-09 23:00:00,1725.23,6,Completed,DL05771,D0321,7.14,27,73.9,56.01,23,6,1,0,1,0,1
O05772,C00061,R0075,2025-03-13 18:00:00,776.54,1,Completed,DL05772,D0144,12.61,28,107.2,46.4,18,3,0,0,0,0,1
O05773,C00164,R0074,2025-02-18 09:00:00,447.45,5,Completed,DL05773,D0363,2.98,24,60.2,21.0,9,1,0,0,1,1,0
O05774,C01549,R0098,2025-03-20 17:00:00,500.03,4,Completed,DL05774,D0087,1.24,32,54.9,30.69,17,3,0,0,1,0,0
O05775,C00272,R0069,2025-03-27 00:00:00,1077.56,6,Cancelled,DL05775,D0139,3.22,15,53.4,88.43,0,3,0,0,1,0,0
O05776,C01744,R0087,2025-03-06 17:00:00,1233.87,1,Completed,DL05776,D0113,7.21,39,95.5,43.17,17,3,0,0,0,0,0
O05777,C01782,R0055,2025-02-15 19:00:00,162.35,2,Completed,DL05777,D0068,3.28,19,61.8,18.25,19,5,1,0,1,0,1
O05778,C00133,R0025,2025-03-12 08:00:00,885.75,2,Completed,DL05778,D0368,7.36,39,84.8,83.83,8,2,0,0,0,0,0
O05779,C01268,R0093,2025-01-02 12:00:00,1677.74,3,Completed,DL05779,D0428,4.3,10,34.2,65.65,12,3,0,1,0,0,0
O05780,C01830,R0077,2025-02-05 04:00:00,944.23,1,Completed,DL05780,D0215,4.03,38,64.4,102.04,4,2,0,1,0,1,0
O05781,C00998,R0096,2025-03-12 01:00:00,421.43,4,Completed,DL05781,D0351,13.87,34,99.9,43.71,1,2,0,0,1,0,0
O05782,C01458,R0034,2025-03-10 11:00:00,1914.23,2,Cancelled,DL05782,D0445,8.28,40,74.4,258.04,11,0,0,1,0,0,0
O05783,C00038,R0012,2025-02-22 15:00:00,605.92,6,Completed,DL05783,D0287,10.44,24,77.6,28.79,15,5,1,0,1,0,0
O05784,C01895,R0088,2025-03-27 03:00:00,1617.01,2,Completed,DL05784,D0325,6.58,26,65.8,160.38,3,3,0,0,1,0,0
O05785,C01592,R0021,2025-01-09 23:00:00,468.21,6,Cancelled,DL05785,D0219,3.31,17,50.6,62.68,23,3,0,0,1,0,0
O05786,C01343,R0029,2025-01-29 08:00:00,904.03,5,Completed,DL05786,D0221,11.0,19,80.6,49.01,8,2,0,0,1,0,0
O05787,C01534,R0051,2025-03-17 12:00:00,1031.8,5,Completed,DL05787,D0205,7.21,24,71.9,51.73,12,0,0,0,0,0,0
O05788,C01400,R0023,2025-03-04 19:00:00,1051.21,1,Completed,DL05788,D0493,12.78,37,86.7,58.62,19,1,0,1,0,0,0
O05789,C01584,R0033,2025-03-29 02:00:00,1081.3,5,Completed,DL05789,D0483,2.14,35,64.1,128.9,2,5,1,0,0,0,0
O05790,C00617,R0008,2025-02-16 12:00:00,527.4,1,Completed,DL05790,D0061,6.37,29,77.8,66.04,12,6,1,0,1,1,0
O05791,C00474,R0042,2025-02-23 20:00:00,1080.24,4,Completed,DL05791,D0393,3.26,22,39.3,26.45,20,6,1,1,0,0,0
O05792,C00059,R0077,2025-03-10 12:00:00,1015.25,4,Completed,DL05792,D0306,10.72,40,89.1,61.78,12,0,0,1,0,0,0
O05793,C00589,R0069,2025-02-21 14:00:00,496.57,4,Completed,DL05793,D0146,5.72,23,48.5,18.12,14,4,0,1,0,0,0
O05794,C01964,R0041,2025-02-09 22:00:00,1977.56,5,Completed,DL05794,D0015,6.83,38,98.0,79.04,22,6,1,0,0,1,0
O05795,C00499,R0074,2025-02-17 20:00:00,1744.57,5,Completed,DL05795,D0280,5.89,23,50.9,219.94,20,0,0,1,0,0,0
O05796,C01242,R0063,2025-03-18 04:00:00,1786.4,3,Completed,DL05796,D0351,12.77,23,72.2,259.58,4,1,0,0,1,0,0
O05797,C01919,R0014,2025-01-07 13:00:00,1402.58,2,Completed,DL05797,D0245,8.89,29,87.3,103.48,13,1,0,0,1,0,1
O05798,C00567,R0088,2025-02-07 19:00:00,403.8,6,Completed,DL05798,D0175,10.92,44,86.4,59.0,19,4,0,1,0,0,0
O05799,C00567,R0062,2025-03-05 16:00:00,1179.37,4,Completed,DL05799,D0199,11.37,14,80.3,81.5,16,2,0,0,1,0,1
O05800,C01153,R0075,2025-02-17 12:00:00,1660.74,5,Completed,DL05800,D0201,10.9,24,98.5,187.83,12,0,0,0,1,0,1
O05801,C00904,R0046,2025-03-06 23:00:00,173.6,2,Completed,DL05801,D0123,14.22,22,98.7,11.57,23,3,0,0,1,1,0
O05802,C00383,R0067,2025-03-29 19:00:00,1042.1,4,Completed,DL05802,D0464,10.13,10,48.6,64.19,19,5,1,1,0,0,0
O05803,C01412,R0093,2025-03-21 01:00:00,852.63,4,Completed,DL05803,D0290,10.08,16,72.0,82.18,1,4,0,0,1,1,0
O05804,C00085,R0053,2025-02-04 11:00:00,503.04,6,Completed,DL05804,D0480,12.33,21,60.4,66.92,11,1,0,1,0,0,0
O05805,C01534,R0052,2025-03-17 00:00:00,818.68,2,Completed,DL05805,D0279,1.23,41,89.3,79.52,0,0,0,0,0,0,1
O05806,C01750,R0094,2025-02-20 03:00:00,1968.65,2,Completed,DL05806,D0148,1.82,30,76.3,185.26,3,3,0,0,1,0,1
O05807,C00627,R0007,2025-02-05 04:00:00,1474.16,5,Completed,DL05807,D0045,4.48,21,56.3,126.15,4,2,0,1,0,0,1
O05808,C01461,R0081,2025-02-22 20:00:00,669.12,2,Cancelled,DL05808,D0119,3.54,42,76.1,95.89,20,5,1,0,1,1,0
O05809,C00826,R0084,2025-01-27 13:00:00,1250.17,2,Cancelled,DL05809,D0292,3.15,13,31.7,157.4,13,0,0,0,1,0,0
O05810,C00293,R0054,2025-01-28 00:00:00,568.65,5,Cancelled,DL05810,D0046,8.74,18,86.6,41.45,0,1,0,0,0,0,1
O05811,C01073,R0011,2025-03-09 21:00:00,1260.6,4,Completed,DL05811,D0393,3.74,16,25.7,160.28,21,6,1,1,0,0,0
O05812,C01091,R0025,2025-02-11 05:00:00,1802.72,6,Completed,DL05812,D0270,14.53,27,82.8,61.48,5,1,0,0,1,0,0
O05813,C00787,R0059,2025-02-03 11:00:00,1158.07,2,Completed,DL05813,D0427,3.57,32,87.5,88.71,11,0,0,0,1,0,1
O05814,C00129,R0088,2025-01-06 07:00:00,1493.35,6,Completed,DL05814,D0212,3.33,29,46.1,51.57,7,0,0,1,0,0,0
O05815,C00029,R0066,2025-02-09 15:00:00,961.34,3,Completed,DL05815,D0333,9.02,40,97.7,143.85,15,6,1,1,0,0,1
O05816,C01367,R0027,2025-01-01 19:00:00,1095.84,1,Completed,DL05816,D0445,3.54,34,62.4,28.62,19,2,0,0,1,0,0
O05817,C01569,R0083,2025-03-16 05:00:00,1420.64,6,Completed,DL05817,D0337,10.31,12,74.8,196.13,5,6,1,0,0,1,0
O05818,C01143,R0058,2025-01-29 02:00:00,1643.57,2,Completed,DL05818,D0406,13.02,29,91.5,231.96,2,2,0,0,1,0,0
O05819,C00692,R0093,2025-01-31 18:00:00,1352.96,6,Completed,DL05819,D0133,7.1,34,82.7,78.56,18,4,0,0,1,1,0
O05820,C01961,R0011,2025-01-24 04:00:00,1957.23,2,Completed,DL05820,D0100,5.9,39,86.5,280.74,4,4,0,0,1,0,1
O05821,C01687,R0055,2025-01-21 23:00:00,1657.66,1,Completed,DL05821,D0315,10.65,30,92.4,141.03,23,1,0,0,1,0,1
O05822,C00133,R0019,2025-02-22 22:00:00,1576.6,3,Cancelled,DL05822,D0288,12.28,44,105.8,223.8,22,5,1,0,0,0,0
O05823,C01351,R0092,2025-01-31 17:00:00,1705.69,6,Completed,DL05823,D0477,5.24,44,99.9,141.8,17,4,0,0,0,1,0
O05824,C01209,R0039,2025-02-02 23:00:00,634.3,4,Completed,DL05824,D0365,12.36,39,117.9,51.48,23,6,1,0,1,0,1
O05825,C01530,R0085,2025-02-27 02:00:00,920.89,3,Completed,DL05825,D0204,11.73,25,84.4,108.61,2,3,0,0,1,0,0
O05826,C00646,R0090,2025-01-09 04:00:00,1172.48,1,Cancelled,DL05826,D0035,7.76,32,75.8,59.04,4,3,0,0,1,0,0
O05827,C00689,R0086,2025-02-17 02:00:00,978.53,6,Completed,DL05827,D0260,7.41,20,55.7,134.59,2,0,0,1,0,1,0
O05828,C00534,R0070,2025-01-31 23:00:00,1710.17,2,Completed,DL05828,D0209,2.47,21,50.4,222.82,23,4,0,0,1,0,0
O05829,C01265,R0011,2025-03-10 04:00:00,151.43,4,Completed,DL05829,D0469,2.23,44,72.8,5.69,4,0,0,0,1,0,0
O05830,C01613,R0014,2025-02-19 07:00:00,497.43,3,Cancelled,DL05830,D0338,11.47,14,75.8,11.85,7,2,0,0,0,0,0
O05831,C01740,R0060,2025-03-09 22:00:00,1775.24,3,Completed,DL05831,D0303,9.19,31,85.8,199.49,22,6,1,0,0,0,0
O05832,C00516,R0036,2025-03-23 07:00:00,212.29,4,Completed,DL05832,D0103,7.85,26,75.4,13.95,7,6,1,0,1,1,0
O05833,C01864,R0041,2025-03-26 22:00:00,531.28,3,Completed,DL05833,D0073,1.64,30,83.4,17.68,22,2,0,0,0,0,1
O05834,C00960,R0002,2025-02-25 16:00:00,767.38,1,Completed,DL05834,D0078,1.78,36,81.6,104.67,16,1,0,0,0,0,1
O05835,C00165,R0057,2025-02-08 13:00:00,1526.41,4,Cancelled,DL05835,D0182,13.89,22,97.9,227.82,13,5,1,0,0,0,0
O05836,C00927,R0060,2025-01-10 18:00:00,1164.34,1,Completed,DL05836,D0234,10.25,39,99.2,71.52,18,4,0,0,0,0,0
O05837,C00933,R0020,2025-01-20 22:00:00,1913.75,4,Completed,DL05837,D0444,6.4,24,56.2,84.37,22,0,0,1,0,1,0
O05838,C01664,R0022,2025-01-28 17:00:00,532.96,1,Completed,DL05838,D0362,10.8,27,86.9,70.02,17,1,0,0,1,1,0
O05839,C00557,R0004,2025-02-16 19:00:00,1757.03,2,Completed,DL05839,D0051,4.61,20,69.7,156.1,19,6,1,0,1,0,1
O05840,C01242,R0056,2025-02-27 19:00:00,637.54,2,Completed,DL05840,D0088,6.73,16,71.5,94.43,19,3,0,0,0,0,1
O05841,C01771,R0093,2025-01-27 17:00:00,566.45,3,Completed,DL05841,D0397,7.46,43,92.9,58.29,17,0,0,0,1,0,0
O05842,C01672,R0058,2025-03-05 04:00:00,1046.91,4,Completed,DL05842,D0163,1.43,41,78.5,98.0,4,2,0,0,1,0,1
O05843,C00680,R0088,2025-01-24 22:00:00,235.29,6,Completed,DL05843,D0272,14.9,22,87.4,33.09,22,4,0,0,1,0,0
O05844,C00993,R0065,2025-03-13 17:00:00,830.18,4,Completed,DL05844,D0235,6.34,25,71.5,103.11,17,3,0,0,1,1,0
O05845,C01773,R0088,2025-02-12 10:00:00,775.78,1,Completed,DL05845,D0068,14.54,35,97.9,56.6,10,2,0,0,1,0,0
O05846,C01629,R0058,2025-02-25 07:00:00,404.19,6,Completed,DL05846,D0259,10.07,43,93.3,8.64,7,1,0,0,1,1,0
O05847,C01029,R0030,2025-01-17 15:00:00,1735.51,3,Cancelled,DL05847,D0482,14.01,30,85.0,204.4,15,4,0,1,0,0,0
O05848,C01692,R0076,2025-01-25 18:00:00,833.19,3,Completed,DL05848,D0062,1.76,27,62.6,110.39,18,5,1,0,0,0,0
O05849,C00757,R0019,2025-03-02 16:00:00,1965.65,6,Completed,DL05849,D0335,14.45,29,98.9,72.55,16,6,1,0,1,0,0
O05850,C01896,R0062,2025-03-08 11:00:00,1809.45,4,Completed,DL05850,D0031,6.7,21,60.2,246.77,11,5,1,1,0,0,1
O05851,C01105,R0068,2025-01-05 20:00:00,470.14,2,Completed,DL05851,D0129,2.91,30,48.6,62.36,20,6,1,1,0,0,0
O05852,C01271,R0079,2025-01-16 22:00:00,1059.73,4,Cancelled,DL05852,D0318,10.4,41,81.0,23.62,22,3,0,1,0,0,0
O05853,C00855,R0084,2025-02-05 18:00:00,1243.43,6,Completed,DL05853,D0257,11.68,18,85.4,142.63,18,2,0,0,1,0,0
O05854,C00493,R0044,2025-03-30 17:00:00,1656.02,4,Completed,DL05854,D0161,10.09,20,60.6,115.66,17,6,1,1,0,1,0
O05855,C00649,R0084,2025-03-19 02:00:00,1782.72,5,Cancelled,DL05855,D0346,8.56,20,59.8,47.44,2,2,0,1,0,1,0
O05856,C01410,R0061,2025-02-04 15:00:00,1285.63,1,Completed,DL05856,D0170,12.43,37,95.3,81.0,15,1,0,0,1,0,0
O05857,C01599,R0021,2025-02-06 08:00:00,166.75,1,Cancelled,DL05857,D0193,10.61,26,70.6,16.45,8,3,0,1,0,0,0
O05858,C00992,R0010,2025-03-30 05:00:00,1014.43,5,Completed,DL05858,D0144,9.66,42,91.8,60.68,5,6,1,0,0,0,0
O05859,C01331,R0030,2025-01-17 02:00:00,1781.13,3,Completed,DL05859,D0421,5.44,43,79.7,217.98,2,4,0,0,1,0,0
O05860,C00628,R0024,2025-03-25 14:00:00,1456.77,6,Completed,DL05860,D0052,13.28,33,87.5,122.88,14,1,0,1,0,1,0
O05861,C00625,R0048,2025-01-13 08:00:00,1753.27,1,Completed,DL05861,D0242,10.69,30,87.0,43.15,8,0,0,1,0,0,1
O05862,C00543,R0055,2025-01-30 22:00:00,1380.75,3,Completed,DL05862,D0035,13.59,44,106.3,128.25,22,3,0,1,0,1,0
O05863,C00007,R0052,2025-03-08 14:00:00,183.67,2,Completed,DL05863,D0072,9.49,20,66.3,14.13,14,5,1,0,1,0,0
O05864,C01950,R0038,2025-03-23 22:00:00,1939.21,3,Cancelled,DL05864,D0175,12.2,41,88.9,62.67,22,6,1,1,0,0,0
O05865,C00954,R0067,2025-02-19 06:00:00,1844.24,1,Cancelled,DL05865,D0355,13.38,35,82.6,142.82,6,2,0,1,0,0,0
O05866,C00515,R0093,2025-01-01 10:00:00,340.5,6,Completed,DL05866,D0371,8.58,27,72.3,42.11,10,2,0,0,1,0,0
O05867,C01843,R0008,2025-02-02 16:00:00,314.11,6,Completed,DL05867,D0130,11.01,21,79.6,10.63,16,6,1,0,1,1,0
O05868,C00755,R0029,2025-01-18 02:00:00,1124.25,3,Completed,DL05868,D0428,9.07,29,94.3,58.53,2,5,1,0,0,1,0
O05869,C01592,R0010,2025-02-21 05:00:00,1538.4,2,Completed,DL05869,D0437,11.09,43,98.0,228.09,5,4,0,0,0,0,0
O05870,C00073,R0069,2025-01-25 22:00:00,826.13,5,Completed,DL05870,D0082,8.32,36,81.3,61.05,22,5,1,1,0,0,0
O05871,C00010,R0075,2025-02-04 07:00:00,359.13,1,Completed,DL05871,D0074,12.2,43,93.6,45.94,7,1,0,1,0,1,0
O05872,C01597,R0068,2025-02-16 17:00:00,1070.06,6,Completed,DL05872,D0138,12.3,10,56.4,91.51,17,6,1,0,1,0,0
O05873,C00562,R0049,2025-01-01 18:00:00,741.38,2,Completed,DL05873,D0429,1.65,24,63.6,37.19,18,2,0,1,0,0,1
O05874,C00122,R0058,2025-01-14 00:00:00,768.37,4,Completed,DL05874,D0332,3.85,23,55.4,23.95,0,1,0,0,1,0,0
O05875,C00687,R0035,2025-03-23 01:00:00,1325.47,5,Completed,DL05875,D0359,3.71,36,58.5,155.12,1,6,1,1,0,0,0
O05876,C00513,R0050,2025-01-10 14:00:00,1782.66,5,Completed,DL05876,D0186,5.51,12,52.5,148.06,14,4,0,0,0,0,0
O05877,C00990,R0040,2025-01-02 19:00:00,1161.32,1,Cancelled,DL05877,D0408,7.67,11,54.7,171.09,19,3,0,0,0,0,0
O05878,C00441,R0012,2025-02-23 16:00:00,1406.44,2,Cancelled,DL05878,D0496,11.29,21,90.4,193.18,16,6,1,0,0,0,0
O05879,C01062,R0085,2025-03-05 07:00:00,1353.9,6,Completed,DL05879,D0278,5.21,43,97.0,54.22,7,2,0,0,1,0,1
O05880,C00702,R0016,2025-02-28 18:00:00,1147.18,6,Completed,DL05880,D0041,10.12,38,90.3,120.94,18,4,0,0,1,0,0
O05881,C00591,R0078,2025-02-04 04:00:00,690.44,4,Completed,DL05881,D0005,13.06,32,110.5,30.26,4,1,0,0,0,0,1
O05882,C01369,R0085,2025-03-30 07:00:00,817.81,6,Cancelled,DL05882,D0086,7.27,18,61.7,55.15,7,6,1,0,1,1,0
O05883,C01990,R0048,2025-01-08 02:00:00,699.84,2,Completed,DL05883,D0132,10.2,24,84.8,44.28,2,2,0,0,1,0,0
O05884,C01362,R0091,2025-01-11 05:00:00,1843.25,6,Completed,DL05884,D0233,12.87,10,67.1,160.26,5,5,1,1,0,0,1
O05885,C01985,R0100,2025-02-18 12:00:00,1670.58,3,Completed,DL05885,D0210,11.15,19,65.1,214.62,12,1,0,0,1,0,0
O05886,C01726,R0001,2025-03-10 07:00:00,1200.76,6,Completed,DL05886,D0222,2.45,30,48.9,162.12,7,0,0,1,0,0,0
O05887,C01208,R0065,2025-01-26 16:00:00,1833.26,1,Completed,DL05887,D0110,3.12,44,89.9,199.46,16,6,1,0,1,0,1
